prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,orig,0,norm,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05
pos,orig,0,raw,1.0,6574, simply,0.0,22,1.0364568464488179e-05
pos,orig,1,norm,1.0,6574, simply,0.0,17,6.693008280324022e-07
pos,orig,1,raw,0.9999995231628418,6574, simply,0.0,107,6.693008280324022e-07
pos,orig,2,norm,0.9999984502792358,6574, simply,0.0,21,0.0003171747840645718
pos,orig,2,raw,0.9997710585594177,6574, simply,0.0,2492,0.0003171747840645718
pos,orig,3,norm,0.999974250793457,6574, simply,0.0,2247,9.225573890474469e-05
pos,orig,3,raw,0.9998682737350464,6574, simply,3.783505853677006e-44,85076,9.225573890474469e-05
pos,orig,4,norm,0.9998505115509033,6574, simply,5.885453550164232e-43,26470,0.0004842284902512428
pos,orig,4,raw,0.9992801547050476,6574, simply,4.637699562470878e-38,64064,0.0004842284902512428
pos,orig,38,norm,0.9971730709075928,664," """,9.750852706378373e-15,215,0.07071594461984212
pos,orig,38,raw,1.0,664," """,0.0,60,0.07071594461984212
pos,orig,39,norm,0.9956992864608765,664," """,1.4577695102597625e-16,503,0.12273634319499177
pos,orig,39,raw,1.0,664," """,0.0,41,0.12273634319499177
pos,orig,40,norm,0.9967477321624756,664," """,2.1467810761352643e-15,280,0.11315020221854968
pos,orig,40,raw,1.0,664," """,0.0,23,0.11315020221854968
pos,orig,41,norm,0.9795133471488953,664," """,1.4528855549200692e-11,240,0.8314741171760437
pos,orig,41,raw,1.0,664," """,0.0,24,0.8314741171760437
pos,orig,42,norm,0.9297690391540527,12514, Berlin,0.9297690391540527,1,92.31592825485221
pos,orig,42,raw,1.0,664," """,0.0,34,92.31592825485221
pos,no_filler,0,norm,1.0,3151, called,1.314277829690246e-41,16727,1.0183446992643455e-09
pos,no_filler,0,raw,1.0,3151, called,0.0,100,1.0183446992643455e-09
pos,no_filler,1,norm,1.0,3151, called,0.0,65,-6.124537282257887e-12
pos,no_filler,1,raw,1.0,3151, called,3.363116314379561e-44,118874,-6.124537282257887e-12
pos,no_filler,2,norm,1.0,3151, called,0.0,79,8.20285812612477e-05
pos,no_filler,2,raw,0.9999431371688843,3151, called,3.7995580078455397e-38,180453,8.20285812612477e-05
pos,no_filler,3,norm,0.999991774559021,3151, called,3.0893025944504917e-41,198753,0.00026222863645125735
pos,no_filler,3,raw,0.9997857213020325,3151, called,5.414826909369666e-35,224572,0.00026222863645125735
pos,no_filler,4,norm,0.9999932050704956,3151, called,4.654163698387923e-38,90322,0.00021301430613577805
pos,no_filler,4,raw,0.9998260140419006,3151, called,8.642876757358747e-31,122021,0.00021301430613577805
pos,no_filler,5,norm,0.9999597072601318,3151, called,6.211735247713936e-38,108924,0.0007060061648039039
pos,no_filler,5,raw,0.9993601441383362,3151, called,1.1131006484153305e-27,142882,0.0007060061648039039
pos,no_filler,6,norm,0.9985393285751343,3151, called,1.1036029248945848e-27,163673,0.0004781283126516451
pos,no_filler,6,raw,0.9984283447265625,3151, called,3.529884461415769e-27,175604,0.0004781283126516451
pos,no_filler,7,norm,0.9998370409011841,3151, called,1.5997895069493325e-31,135036,0.00040250704560943607
pos,no_filler,7,raw,0.9993577599525452,3151, called,8.05551969380324e-26,139154,0.00040250704560943607
pos,no_filler,8,norm,0.9947580695152283,3151, called,1.2893488774475653e-20,120204,0.016083417111580824
pos,no_filler,8,raw,0.9997571110725403,3151, called,6.471850858211982e-25,111770,0.016083417111580824
pos,no_filler,34,norm,0.5390099287033081,235248, ,1.1709705254048242e-11,157,5.1168966215306275
pos,no_filler,34,raw,0.9322105050086975,235248, ,4.174285956423268e-40,360,5.1168966215306275
pos,no_filler,35,norm,0.6454514861106873,235248, ,4.768590578831111e-13,230,4.4353541416630415
pos,no_filler,35,raw,0.9997568726539612,235248, ,8.547920632381384e-44,354,4.4353541416630415
pos,no_filler,36,norm,0.905955970287323,235248, ,1.3460151775720325e-13,354,1.995887900313541
pos,no_filler,36,raw,0.9999992847442627,235248, ,0.0,225,1.995887900313541
pos,no_filler,37,norm,0.8895883560180664,235248, ,5.927973633886377e-15,625,2.172005874016346
pos,no_filler,37,raw,0.9999916553497314,235248, ,0.0,142,2.172005874016346
pos,no_filler,38,norm,0.738543689250946,235248, ,2.397107339013882e-11,134,4.828502697917103
pos,no_filler,38,raw,0.9999996423721313,235248, ,0.0,119,4.828502697917103
pos,no_filler,39,norm,0.624131977558136,235248, ,1.1348022266885818e-13,422,1.2735394408410377
pos,no_filler,39,raw,0.9763508439064026,235248, ,0.0,92,1.2735394408410377
pos,no_filler,40,norm,0.6166625022888184,664," """,1.0981075396860815e-13,341,0.18921170084359396
pos,no_filler,40,raw,0.545996904373169,235248, ,0.0,57,0.18921170084359396
pos,no_filler,41,norm,0.5672522783279419,235248, ,1.1200764621355219e-10,337,1.0047239362104095
pos,no_filler,41,raw,0.5716918110847473,664," """,0.0,60,1.0047239362104095
pos,no_filler,42,norm,0.9998400211334229,12514, Berlin,0.9998400211334229,1,99.64057304481474
pos,no_filler,42,raw,0.8793613910675049,235248, ,0.0,89,99.64057304481474
ctl,orig,0,norm,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05
ctl,orig,0,raw,1.0,6574, simply,0.0,22,1.0364568464488179e-05
ctl,orig,1,norm,1.0,6574, simply,0.0,17,8.393401419899717e-07
ctl,orig,1,raw,0.9999994039535522,6574, simply,0.0,108,8.393401419899717e-07
ctl,orig,2,norm,0.9999982118606567,6574, simply,0.0,21,0.0003727756708053837
ctl,orig,2,raw,0.9997307658195496,6574, simply,0.0,2669,0.0003727756708053837
ctl,orig,3,norm,0.9999700784683228,6574, simply,0.0,2260,0.00010722366696957632
ctl,orig,3,raw,0.9998469352722168,6574, simply,2.802596928649634e-45,174446,0.00010722366696957632
ctl,orig,4,norm,0.9998268485069275,6574, simply,2.1019476964872256e-44,106694,0.0005318995533957107
ctl,orig,4,raw,0.9991915822029114,6574, simply,2.007624895555058e-39,169206,0.0005318995533957107
ctl,orig,5,norm,0.9997994303703308,6574, simply,1.0229478789571165e-43,123637,0.0001737494828835561
ctl,orig,5,raw,0.9994984865188599,6574, simply,1.321398546356273e-33,149782,0.0001737494828835561
ctl,orig,6,norm,0.982635498046875,6574, simply,5.384439330721189e-31,142795,0.011339330775723102
ctl,orig,6,raw,0.9943291544914246,6574, simply,3.305167220907781e-33,129165,0.011339330775723102
ctl,orig,7,norm,0.9966529011726379,6574, simply,3.60157363159739e-33,110909,4.890097947916148e-05
ctl,orig,7,raw,0.9970979690551758,6574, simply,5.593919947201566e-30,118758,4.890097947916148e-05
ctl,orig,8,norm,0.9890110492706299,6574, simply,3.635679420788529e-22,149306,0.03414512378374734
ctl,orig,8,raw,0.9968884587287903,6574, simply,1.1219622854236936e-28,124460,0.03414512378374734
