prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,1,0,<bos>,8.904950141906738,஋,0.005599425174295902,๲,0.0055159167386591434,𓇠,0.005288723856210709,,0.005285829771310091, beſch,0.004993662238121033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9733164422214031
pos,orig,1,1,Give,8.955657005310059,iſche,0.008098759688436985,𝆺,0.005656455643475056, stockfotografie,0.004777790047228336,ꪼ,0.004776387009769678, 版税,0.00469260523095727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9719980023801327
pos,orig,1,2, the,8.935394287109375,஋,0.004809900652617216, stockfotografie,0.004784327000379562,,0.004759770352393389,,0.004630040843039751,๲,0.004622046835720539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9763939143158495
pos,orig,1,3, city,8.922810554504395,iſche,0.004120529629290104,๲,0.003955508582293987,,0.003851311979815364,,0.0038071181625127792,𑄮,0.003782415296882391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9804831163492054
pos,orig,1,4, name,8.95553970336914,𞤑,0.005738692823797464,,0.0056747677735984325,,0.0055312504991889,ꪼ,0.005495266057550907,𝆺,0.005452854558825493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9721071682870388
pos,orig,1,5, only,8.952503204345703,,0.004616903141140938,𑄮,0.004380919970571995,,0.004323179833590984,<unused0>,0.004172624088823795,,0.004072864539921284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978433508425951
pos,orig,1,6,",",8.939645767211914,iſche,0.004802114795893431, stockfotografie,0.004643604625016451,஋,0.004591404460370541, geſch,0.004348339978605509,,0.004270950797945261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9773435853421688
pos,orig,1,7, plain,8.953556060791016,,0.00481726648285985,𑄮,0.004653496202081442,,0.004220247734338045,isOraColElement,0.004085453227162361,,0.004062026739120483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9781615096144378
pos,orig,1,8, text,8.957509994506836,஋,0.004587946925312281,isOraColElement,0.004366791341453791,𑄮,0.004336951300501823,,0.004202194511890411,,0.004066161345690489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9784399545751512
pos,orig,1,9,.,8.939209938049316,iſche,0.004858540836721659,,0.0045583825558424,,0.004526542499661446,,0.004407127387821674,isOraColElement,0.004398981109261513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9772504256106913
pos,orig,1,10, The,8.954002380371094,isOraColElement,0.004936085548251867,஋,0.00478472001850605, stockfotografie,0.004708877764642239,,0.004639376420527697,,0.00450529158115387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9764256486669183
pos,orig,1,11, capital,8.964595794677734,𑄮,0.004598769824951887,஋,0.004370652139186859,๣,0.0037823831662535667,iſche,0.0037513382267206907, stockfotografie,0.003739008679986,ſicht,0.00373205472715199,<unused0>,0.0036508624907583,,0.0035274657420814037,𞤑,0.003503982210531831,󠁁,0.003500742372125387,isOraColElement,0.0034466262441128492,ſammen,0.0034389235079288483,,0.0034262549597769976,niſſe,0.003397588385269046,ſſung,0.0033898530527949333,,0.0033870418556034565,,0.00337269832380116,๲,0.003357544308528304, erſten,0.0033385015558451414, dieſem,0.003322588512673974,0.9279651197139174
pos,orig,1,12, of,8.921159744262695,𑄮,0.004510016180574894,஋,0.004500881303101778,,0.004488296341150999,,0.004393567331135273,𝆺,0.004250787664204836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9778564511798322
pos,orig,1,13, Germany,8.984419822692871,஋,0.004963243845850229,,0.00488964281976223,,0.004132834728807211,,0.004050479736179113,,0.003987340722233057,,0.003888301085680723,𞤑,0.0038426415994763374,๲,0.0038406779058277607,𝆺,0.003777825040742755,,0.0037682177498936653,𑄮,0.0037588714621961117,,0.003738886211067438,iſche,0.0037310782354325056, stockfotografie,0.003728780196979642, dieſem,0.003710200311616063,vorschaubild,0.003686442505568266,征詢我,0.0036639480385929346,niſſe,0.0036375781055539846,,0.003626577090471983,,0.0035721163731068373,0.9220043162349612
pos,orig,1,14, is,8.948705673217773,஋,0.005061722360551357,,0.0049270703457295895,𑄮,0.00478742690756917,,0.004748223815113306,isOraColElement,0.004681622609496117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9757939339615405
pos,orig,1,15, called,8.948909759521484,𞤑,0.006462450139224529,஋,0.00570414774119854,,0.004728805273771286,vorschaubild,0.004588274285197258, stockfotografie,0.004581829532980919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9739344930276275
pos,orig,1,16, simply,8.970102310180664,,0.004145647399127483,𑄮,0.003982885275036097, geſch,0.003968197386711836,๲,0.0038465126417577267,󠁁,0.003812366398051381,஋,0.0037989087868481874,๣,0.003721120534464717,,0.003706457559019327,征詢我,0.00369473360478878,,0.0034863073378801346, ་་,0.003468895796686411,isOraColElement,0.003408302552998066,𝆺,0.00340411183424294, témoig,0.003402210073545575,,0.00339714577421546,𐁘,0.0033805661369115114,,0.0033579710870981216,,0.003332252614200115,𝆣,0.0032904669642448425,<unused0>,0.003288490464910865,0.9281064497772604
pos,orig,2,0,<bos>,8.86916446685791,஋,0.00808716844767332,஧,0.005609751213341951,,0.005570737179368734, témoig,0.005526953376829624,,0.005469536874443293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9697358529083431
