layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,0.0004968370776623487, simply,0.9999761581420898, merely,7.520734470745083e-06, Simply,6.543555628013564e-06, simplemente,3.976899279223289e-06,Simply,9.87917928796378e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8127506033779355e-06,True,True,False
1,16,⟨NEXT⟩,8.75822925567627,󠁁,0.0036406624130904675, ་་,0.003635125234723091,𝆣,0.0035118048544973135,๣,0.0035015714820474386, geſch,0.003473473945632577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822373620700091,False,False,False
2,16,⟨NEXT⟩,8.764487266540527,󠁁,0.003793970914557576, ་་,0.003774223616346717,𝆣,0.0036881864070892334,๲,0.0036657790187746286,𐁘,0.00365325715392828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9814245828893036,False,False,False
3,16,⟨NEXT⟩,0.885665774345398, simply,0.9160849452018738,simply,0.024491658434271812,Simply,0.016358833760023117, simplemente,0.0057326252572238445, просто,0.0032816289458423853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03405030840076506,True,True,False
4,16,⟨NEXT⟩,0.6182732582092285, simply,0.9437535405158997,simply,0.01735134795308113,Simply,0.013684730045497417, simplemente,0.004729198757559061, просто,0.0032518687658011913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01722931396216154,True,True,False
5,16,⟨NEXT⟩,8.520256042480469,๲,0.006848800461739302, deſſen,0.006685887463390827,𝆣,0.0065248585306108,,0.006381227169185877, dieſem,0.0060739535838365555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674852727912366,False,False,False
6,16,⟨NEXT⟩,8.553085327148438,,0.0074398512952029705,,0.006697568576782942, dieſem,0.006489525083452463,𝆣,0.006143502425402403,๲,0.005881434306502342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9673481183126569,False,False,False
7,16,⟨NEXT⟩,8.54697322845459,,0.006623305846005678,𝆣,0.006371077615767717,,0.006155539769679308,๲,0.0059809195809066296,,0.005973600782454014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688955564051867,False,False,False
8,16,⟨NEXT⟩,8.528742790222168,,0.007769976742565632, dieſem,0.0071528516709804535,,0.00700322026386857,,0.006810474209487438,𝆣,0.006748381070792675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9645150960423052,False,False,False
9,16,⟨NEXT⟩,8.523797035217285,𝆣,0.006588006392121315, dieſem,0.005652113817632198,𑄥,0.005219440441578627,,0.005024985410273075, ་་,0.004616712220013142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9728987417183816,False,False,False
10,16,⟨NEXT⟩,8.34523868560791, dieſem,0.014671025797724724,𝆣,0.012096447870135307,,0.011600159108638763, Dieſe,0.01134822703897953,๲,0.008867185562849045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9414169546216726,False,False,False
11,16,⟨NEXT⟩,8.492759704589844,𝆣,0.008765313774347305,,0.008033936843276024, Dieſe,0.007672530133277178, dieſem,0.007544767111539841,,0.007410136517137289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9605733156204224,False,False,False
12,16,⟨NEXT⟩,8.324418067932129,,0.014394083060324192, dieſem,0.012696338817477226, Dieſe,0.012117150239646435,𝆣,0.011736104264855385, Waſſer,0.010671993717551231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9383843299001455,False,False,False
13,16,⟨NEXT⟩,8.222488403320312,,0.01612754724919796, dieſem,0.015278809703886509,𝆣,0.013962660916149616, Dieſe,0.013177992776036263, Waſſer,0.012991218827664852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9284617705270648,False,False,False
14,16,⟨NEXT⟩,7.876608848571777,,0.02041460946202278, dieſem,0.01920117624104023, Dieſe,0.018082203343510628,𝆣,0.015501022338867188,ſicht,0.015252088196575642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9115489004179835,False,False,False
