layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,14.961447715759277,dabei,4.45477562607266e-05,/******/,4.348722723079845e-05,座,4.3319116230122745e-05,ogy,4.268232805770822e-05,ppe,4.239009285811335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997835734793625,False,False,False
1,16,⟨NEXT⟩,14.929048538208008,biologie,0.0001193326897919178,kennis,0.00010711212235037237,gepubliceerd,9.489677904639393e-05,mån,8.654136763652787e-05,̧,8.47683913889341e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995073486497859,False,False,False
2,16,⟨NEXT⟩,14.825355529785156,",",0.0003075046988669783,[…],0.0002974675444420427,/******/,0.0001890036219265312,Inject,0.00018820830155164003,kennis,0.00018804722640197724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988297686068108,False,False,False
3,16,⟨NEXT⟩,14.877055168151855,[…],0.0001881774514913559,kennis,0.00017001311061903834,adt,0.000168652375577949,",",0.00016619704547338188,▸,0.00014689782983623445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999160062187002,False,False,False
4,16,⟨NEXT⟩,14.85381031036377,[…],0.000328941474435851,",",0.0002258065069327131,kennis,0.00021501345327124,ohl,0.00016625078569632024,eston,0.00015458518464583904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998909402595018,False,False,False
5,16,⟨NEXT⟩,14.826517105102539,[…],0.0010920463828369975,­,0.00019673070346470922,ohl,0.00019154578330926597,ices,0.00018157879821956158,enson,0.00018039948190562427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981576988502638,False,False,False
6,16,⟨NEXT⟩,14.83777141571045,[…],0.0010619949316605926,­,0.00019535236060619354,ifiable,0.00016978250641841441,fy,0.0001633427746128291,uler,0.0001512961753178388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982582312513841,False,False,False
7,16,⟨NEXT⟩,14.804939270019531,[…],0.0007455924060195684,fy,0.00031648745061829686,minded,0.0002260492037748918,eval,0.00021515747357625514,ifiable,0.00020934884378220886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982873646222288,False,False,False
8,16,⟨NEXT⟩,14.821022033691406,[…],0.0010417059529572725,‐,0.0001926798722706735,­,0.00019220852118451148,ices,0.00018058481509797275,kennis,0.0001706272450974211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982221935933921,False,False,False
9,16,⟨NEXT⟩,14.775529861450195,[…],0.0008096365490928292,‐,0.0003115807194262743,kennis,0.0003108148812316358,rite,0.0002609450602903962,ices,0.00024219710030592978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980648256896529,False,False,False
10,16,⟨NEXT⟩,14.781633377075195,[…],0.0009244317770935595,­,0.0004827133670914918,‐,0.0004050188581459224,‑,0.00028098313487134874,Generic,0.00025238152011297643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976544713426847,False,False,False
11,16,⟨NEXT⟩,14.736263275146484,[…],0.0025548499543219805,­,0.0011836054036393762,‐,0.0005407771095633507,‑,0.00027555529959499836,"""",0.00026571587659418583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951794963562861,False,False,False
12,16,⟨NEXT⟩,14.641843795776367,[…],0.005416355095803738,­,0.0027002780698239803,‐,0.0007242205902002752,Â,0.0005916621303185821,"""",0.0003970901307184249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990170393983135,False,False,False
