layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,Give,17.212859175676485, TreeMap,7.183369234553538e-06,当之,7.181616183515871e-06,ANTE,7.14227462594863e-06, Thief,7.136609383451287e-06,neys,7.1318195296044e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999642243110429
0,1, the,17.21299204994422,_MARKER,7.1226554609893356e-06,anon,6.981694241403602e-06,邈,6.98041594660026e-06,Marker,6.978499186516274e-06,isnan,6.9748793976032175e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999649618557669
0,2, city,17.21287111024745,舵,7.173392987169791e-06,__.__,7.1576487243874e-06,鸾,7.15502756065689e-06,灯光,7.123654086171882e-06,口水,7.114094387361547e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999642761822543
0,3, name,17.212877425227767,看书,7.232007646962302e-06,lix,7.170036496972898e-06,ressing,7.160414952522842e-06,ассив,7.159978395065991e-06,athon,7.108596037141979e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641689664713
0,4, only,17.212874057755087,这样才能,7.152836133172968e-06,不舍,7.1506528911413625e-06,直辖,7.141929927456658e-06,趋于,7.1262538767769e-06,ég,7.124950116121909e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643033770553
0,5,",",17.213034685220876,เอง,6.893357749504503e-06,ocl,6.892936653457582e-06,还可以,6.883687547087902e-06,nown,6.879277862026356e-06,etheless,6.8738213485630695e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999655769188394
0,6, plain,17.2128654589374,OrCreate,7.23357652532286e-06,拈,7.215937785076676e-06,计较,7.181227829278214e-06, rele,7.124908279365627e-06,본,7.1105719143815804e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641337776666
0,7, text,17.212868104798655,双向,7.162944712035824e-06,OfDay,7.140682555473177e-06,ipro,7.13806775820558e-06,隍,7.1237050178751815e-06,冰,7.1237050178751815e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643108949385
0,8,.,17.213010249365986,ksi,6.971380571485497e-06,指纹,6.921140993654262e-06,丛林,6.913119250384625e-06,切成,6.912697244843002e-06,jango,6.909744570293697e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999653719173693
0,9, The,17.212917265079938,治理,7.1042072704585735e-06,nge,7.087749963829992e-06,orum,7.0868841248739045e-06,irl,7.0860191954125185e-06,硒,7.075646863086149e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999645594925823
0,10, capital,17.21286939979044,ibus,7.26794678485021e-06,坏,7.203029326774413e-06,rum,7.161821940826485e-06,ayne,7.146102234401042e-06,眉,7.129547611839371e-06,旖,7.11346501702792e-06,蛾,7.1130311880551744e-06,ushed,7.102185463736532e-06,unsubscribe,7.101318715285743e-06,Born,7.096119588823058e-06,_PB,7.092222404025961e-06,ascar,7.089625796652399e-06,趄,7.087462108756881e-06,Cod,7.084867320372723e-06,rosse,7.084002845658688e-06,兵团,7.083137461449951e-06,帏,7.082273441483267e-06,recall,7.078383987391135e-06,fir,7.073201231833082e-06,ILI,7.069748789945152e-06,0.9998577405067408
0,11, of,17.21297283071524,枢,7.0864957706362475e-06,yssey,7.013774393271888e-06,十字,7.010351055214414e-06,巴士,7.0065011641418096e-06,萃,7.005646239122143e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999648772313776
0,12, Germany,17.21286565652423,病房,7.149848897824995e-06,伪装,7.135898613341851e-06,timezone,7.112417733878829e-06,PU,7.109813395800302e-06,力气,7.109379112080205e-06,痕迹,7.10504173184745e-06,爱国,7.097240086295642e-06,phia,7.093775366229238e-06,ansa,7.084256139933132e-06,opher,7.081662715791026e-06,入侵,7.0795022111269645e-06,iversary,7.077773716446245e-06, metam,7.070002084219595e-06,驿站,7.068276318022981e-06,.direction,7.06784476278699e-06,Cancellation,7.0609457907266915e-06,舞台上,7.0609457907266915e-06,打扮,7.059653398755472e-06,专区,7.058791197778191e-06, bored,7.0570686148130335e-06,0.9998582598623216
0,13, is,17.212938395336337,otope,7.154247214202769e-06,ottage,7.0890469032747205e-06,omap,7.046340670058271e-06,萱,7.043760433589341e-06,ylon,7.036027000140166e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999646305777787
