layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,<bos>,0.0017260236756312334,<bos>,0.9999336004257202,�,3.7264057937136386e-06, indígen,2.5358511379636184e-07, ſuo,2.382211476970042e-07,ielleicht,2.1022943030857277e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.197113279426958e-05
0,1,Give,8.537714945376825, Waſſer,0.009220952168107033, stockfotografie,0.009220952168107033, ſeinem,0.007181284949183464, stockfotos,0.007181284949183464, dieſem,0.007181284949183464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9600142408162355
0,2, the,0.002483144868896618, the,0.9999105930328369, a,9.515491910860874e-06, this,4.494799668464111e-06, that,2.260127303088666e-06, its,7.810791089468694e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.235546917172542e-05
0,3, city,0.06808639364053619, city,0.9962640404701233,city,8.450135646853596e-05, City,5.1252667617518455e-05,<unused32>,1.07431424112292e-05,<unused0>,1.07431424112292e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003578719220968196
0,4, name,0.00025418168371645793, name,0.9999874830245972,name,6.144135568320053e-06, Name,4.222798452246934e-06, names,1.3709419590668404e-06,Name,1.8553683389654907e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93562589301655e-07
0,5, only,0.18082105362868756, only,0.9890081882476807, daysTop,3.962490154663101e-05,<2mass>,3.496885619824752e-05,<unk>,3.496885619824752e-05,<pad>,3.496885619824752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010847280282177962
0,6,",",0.017737742609891093,",",0.9991185069084167,.,0.00011583059676922858, (,6.599827611353248e-05,:,4.002997593488544e-05,-,3.3186017390107736e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006264482253754977
0,7, plain,0.002921080133187169, plain,0.9998262524604797, Plain,7.966550765559077e-05,plain,5.1435923523968086e-05,Plain,2.9307304430403747e-05, plainly,3.4657253422665235e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2992231376074415e-05
0,8, text,0.0050151938183660705, text,0.9996856451034546,text,0.00017950375331565738, Text,8.479156531393528e-05,Text,1.3003208550799172e-05, texts,4.49378831035574e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.256258105466259e-05
0,9,.,0.07637559529022858,.,0.99577796459198,",",0.001406387542374432,:,0.00015779229579493403,-,0.00011544331937329844,!,8.4460130892694e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002457952119584661
0,10, The,0.004288958805766331, The,0.9997954964637756,The,6.204165401868522e-05, A,1.3004637366975658e-05, In,6.53914185022586e-06, It,4.784139036928536e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011813396395154996
0,11, capital,0.007628219490542536, capital,0.9994485974311829, Capital,0.00029588150209747255,capital,0.00020335617591626942,Capital,4.5374898036243394e-05, CAPITAL,8.846696459841041e-07,CAPITAL,3.464416238330159e-07, capitalize,1.197270194097655e-07, capitals,8.75941594813412e-08, capitale,7.261810708314442e-08, capitalized,6.821839804160845e-08, столи,3.2224090062982214e-08,资本,3.2224090062982214e-08, Capitol,2.5096145606084974e-08, Hauptstadt,2.2850301206744916e-08, капита,1.8360733378131044e-08, capita,1.1136346955709087e-08, capitol,1.0793717031276628e-08, capitalist,1.0139760142635623e-08,資本,8.948306096101533e-09, cap,8.948306096101533e-09,5.0300020166815784e-06
0,12, of,0.00014666261500628877, of,0.999995231628418, for,4.450830886071344e-07, with,1.637369280160783e-07, in,1.538166145564901e-07, on,1.2751844735703344e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.878216503494514e-06
0,13, Germany,5.496781040682484, Germany,0.4910757541656494, müſſen,0.0020069144666194916, geweſen,0.0020069144666194916, stockfotografie,0.0020069144666194916, unſer,0.0020069144666194916,๣,0.0017710956744849682, erſten,0.0017710956744849682,,0.0017710956744849682, dieſes,0.0017710956744849682,<unused0>,0.0017710956744849682,󠁁,0.0017710956744849682, Dieſe,0.0017710956744849682,Билгалда,0.0017710956744849682, stockfotos,0.0017710956744849682, ſeinem,0.0015629865229129791, laſſen,0.0015629865229129791, stockbild,0.0015629865229129791, linkCC,0.0015629865229129791, ſeinen,0.0015629865229129791, dieſem,0.0015629865229129791,0.47557880776003003
0,14, is,0.0030183863038080777, is,0.999858021736145, has,5.475499347085133e-05, can,6.961316557863029e-06, will,4.494563654589001e-06, was,4.494563654589001e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12728265170881e-05
0,15, called,8.646709141856055, stockbild,0.0034594773314893246,<unused0>,0.0034594773314893246, linkCC,0.0034594773314893246, ſelb,0.0034594773314893246,EnglishChoose,0.0034594773314893246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9827026133425534
0,16, simply,0.00046468900871339595, simply,0.9999775886535645, merely,6.962148745515151e-06, Simply,6.144074632175034e-06, simplemente,3.726569730133633e-06,Simply,9.422244033885363e-07,simply,4.1810952211562835e-07, semplicemente,1.2751620204198844e-07, просто,1.0571464770237071e-07, simplesmente,9.329284722525699e-08, actually,3.2241146641354135e-08, certainly,3.2241146641354135e-08, simplement,2.0816445456262045e-08, basically,2.0816445456262045e-08, einfach,1.8370450050042564e-08, solely,1.8370450050042564e-08, specifically,1.4306920981255189e-08, ultimately,1.262581417194042e-08, truly,1.262581417194042e-08, easily,1.262581417194042e-08, essentially,1.1860854520762132e-08,3.68479440293612e-06
