layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,13.457364506050983,/******/,0.00991634652018547,simply,0.008747915737330914,celebrated,0.003280426375567913,mux,0.0025814513210207224,bob,0.0023897176142781973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9730841424316168,False,False,False
1,16,⟨NEXT⟩,13.773313146020444,❶,0.0038143082056194544,,0.003143845358863473,simply,0.002890177071094513,ask,0.0021080889273434877,fasc,0.001929376507177949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9861142039299011,False,False,False
2,16,⟨NEXT⟩,13.70982815821155,❶,0.005623538047075272,simply,0.0051076458767056465,/******/,0.0028678893577307463,tb,0.0028375512920320034,azu,0.0026431563310325146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9809202190954238,False,False,False
3,16,⟨NEXT⟩,13.740908862875477,eston,0.007191496901214123,simply,0.005169053561985493,azu,0.002497707260772586,恩,0.00225366884842515,/******/,0.00219528004527092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806927933823317,False,False,False
4,16,⟨NEXT⟩,13.741488100443583,simply,0.00628717802464962,eston,0.00437566451728344,ohl,0.002442277269437909,�,0.0023605593014508486,azu,0.002330600516870618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822037203703076,False,False,False
5,16,⟨NEXT⟩,13.6007650162016,simply,0.019714128226041794,[…],0.006551471073180437,ifi,0.0047218636609613895,azu,0.0025446247309446335,Simply,0.0025090808048844337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9639588315039873,False,False,False
6,16,⟨NEXT⟩,13.64167762505005,simply,0.018081774935126305,[…],0.00788118876516819,apt,0.0027097752317786217,ush,0.0026273985859006643,plain,0.0025474363937973976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9661524260882288,False,False,False
7,16,⟨NEXT⟩,13.719650431367628,plain,0.005060120020061731,ifi,0.0033578304573893547,eval,0.0024738211650401354,simply,0.002362052211537957,iron,0.0023589760530740023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9843872000928968,False,False,False
8,16,⟨NEXT⟩,13.737077089414253,olas,0.0031980271451175213,raw,0.0031741161365062,plain,0.002752992557361722,igd,0.0021091627422720194,ifi,0.002071360358968377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9866943410597742,False,False,False
9,16,⟨NEXT⟩,13.74686909362378,anel,0.008143976330757141,rite,0.0030000912956893444,raw,0.002287880051881075,porte,0.0022278418764472008,iron,0.0020119266118854284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9823282838333398,False,False,False
10,16,⟨NEXT⟩,13.760968919272115,anel,0.004303186200559139,alike,0.0025930332485586405,«,0.0020560575649142265,olas,0.0018277817871421576,ält,0.0016896948218345642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9875302463769913,False,False,False
11,16,⟨NEXT⟩,13.768690252365252,inho,0.0036606132052838802,«,0.0023615094833076,minded,0.0019456236623227596,alike,0.0018244858365505934,plic,0.001558572519570589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9886491952929646,False,False,False
