layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,Give,17.212871551513672, TreeMap,7.182773060776526e-06,当之,7.181247383414302e-06,ANTE,7.141856713133166e-06, Thief,7.135931355151115e-06,neys,7.131236543500563e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999964226954944
0,1, the,17.213037490844727,_MARKER,7.122205261111958e-06,anon,6.981443675613264e-06,邈,6.9799584707652684e-06,Marker,6.978042620175984e-06,isnan,6.974449206609279e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999649639007657
0,2, city,17.21286392211914,舵,7.1728341026755515e-06,__.__,7.157227173593128e-06,鸾,7.154711056500673e-06,灯光,7.123383056750754e-06,口水,7.113609626685502e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999642782349838
0,3, name,17.212825775146484,看书,7.2319489845540375e-06,lix,7.169623586378293e-06,ressing,7.1601211857341696e-06,ассив,7.1595445660932455e-06,athon,7.1081926762417424e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999964170569001
0,4, only,17.212921142578125,这样才能,7.1526433202961925e-06,不舍,7.15052829036722e-06,直辖,7.141399237298174e-06,趋于,7.12591509000049e-06,ég,7.124656804080587e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999964304857258
0,5,",",17.213048934936523,เอง,6.893471891089575e-06,ocl,6.893005775054917e-06,还可以,6.883672995172674e-06,nown,6.8792364800174255e-06,etheless,6.873972324683564e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999965576640534
0,6, plain,17.21282196044922,OrCreate,7.233275482576573e-06,拈,7.215305231511593e-06,计较,7.180884040280944e-06, rele,7.124558578652795e-06,본,7.110391834430629e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641355848325
0,7, text,17.212833404541016,双向,7.1627650868322235e-06,OfDay,7.140365596569609e-06,ipro,7.1377962740371e-06,冰,7.123576324374881e-06,隍,7.123249815776944e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643122469024
0,8,.,17.213050842285156,ksi,6.971076345507754e-06,指纹,6.920850410097046e-06,丛林,6.912864591868129e-06,切成,6.91243440087419e-06,jango,6.909466264914954e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999653733079867
0,9, The,17.212902069091797,治理,7.103394636942539e-06,nge,7.087418453011196e-06,orum,7.086125606292626e-06,irl,7.085405286488822e-06,硒,7.075130724842893e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999645625252924
