layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,<bos>,0.0019382896134629846,<bos>,0.9999246597290039,�,3.966702934121713e-06, indígen,2.87346949789935e-07, ſuo,2.699374874737259e-07,ielleicht,2.3821901606879692e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.057806460863958e-05
0,1,Give,8.537315368652344, Waſſer,0.009222026914358139, stockfotografie,0.009222026914358139, ſeinem,0.007182121742516756, stockfotos,0.007182121742516756, dieſem,0.007182121742516756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9600095809437335
0,2, the,0.0024510712828487158, the,0.9999123811721802, a,8.938993232732173e-06, this,4.2224810385960154e-06, that,2.260131395814824e-06, its,7.810805300323409e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.141614162264887e-05
0,3, city,0.06806864589452744, city,0.9962649941444397,city,8.450143650406972e-05, City,5.125271491124295e-05, stockbild,1.074315241567092e-05,<unused0>,1.074315241567092e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035777653993136482
0,4, name,0.0002852952457033098, name,0.9999858140945435,name,6.962206043681363e-06, Name,4.785049895872362e-06, names,1.5534782278336934e-06,Name,2.102404010884129e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.749308880671379e-07
0,5, only,0.1808212399482727, only,0.9890081882476807, daysTop,3.962490154663101e-05,<2mass>,3.496885619824752e-05,<unk>,3.496885619824752e-05,<pad>,3.496885619824752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010847280282177962
0,6,",",0.01738467998802662,",",0.999139666557312,.,0.00011583304876694456, (,6.20009595877491e-05,:,3.760548133868724e-05,-,3.117604137514718e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006137179116194602
0,7, plain,0.002920718863606453, plain,0.9998262524604797, Plain,7.966550765559077e-05,plain,5.1435923523968086e-05,Plain,2.9307304430403747e-05, plainly,3.4657253422665235e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2992231376074415e-05
0,8, text,0.005014704540371895, text,0.9996856451034546,text,0.00017950375331565738, Text,8.479156531393528e-05,Text,1.3003208550799172e-05, texts,4.49378831035574e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.256258105466259e-05
0,9,.,0.07453243434429169,.,0.9959277510643005,",",0.0013213774655014277,:,0.00014825444668531418,-,0.00010846527584362775,!,8.447283471468836e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002409678912954405
0,10, The,0.0042550163343548775, The,0.9997974038124084,The,6.204177043400705e-05, A,1.3004661923332606e-05, In,6.539154583151685e-06, It,4.494290806178469e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011651630984488293
0,11, capital,0.0073327599093317986, capital,0.9994725584983826, Capital,0.000295888603432104,capital,0.000179465496330522,Capital,4.5375985791906714e-05, CAPITAL,8.846907917359204e-07,CAPITAL,3.464499229721696e-07, capitalize,1.1972989000241796e-07, capitals,8.759625558241169e-08, capitale,7.261984080741968e-08, capitalized,6.408679098512948e-08, столи,3.222486100185051e-08,资本,3.222486100185051e-08, Capitol,2.509674601469669e-08, Hauptstadt,2.285084832465145e-08, капита,1.8361172138270376e-08, capita,1.0793975491196761e-08, capitol,1.0793975491196761e-08, capitalist,1.0140002615344201e-08,資本,8.94852014710068e-09, cap,8.94852014710068e-09,4.9558590884402065e-06
0,12, of,0.00014503322017844766, of,0.999995231628418, for,4.1811691176008026e-07, with,1.538166145564901e-07, in,1.538166145564901e-07, on,1.1979250302829314e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.922828938129896e-06
0,13, Germany,5.496778964996338, Germany,0.4910757541656494, müſſen,0.0020069144666194916, geweſen,0.0020069144666194916, stockfotografie,0.0020069144666194916, unſer,0.0020069144666194916,๣,0.0017710956744849682, erſten,0.0017710956744849682,,0.0017710956744849682, dieſes,0.0017710956744849682,<unused0>,0.0017710956744849682,󠁁,0.0017710956744849682, Dieſe,0.0017710956744849682,Билгалда,0.0017710956744849682, stockfotos,0.0017710956744849682, ſeinem,0.0015629865229129791, laſſen,0.0015629865229129791, stockbild,0.0015629865229129791, linkCC,0.0015629865229129791, ſeinen,0.0015629865229129791, dieſem,0.0015629865229129791,0.47557880776003003
0,14, is,0.0033087721094489098, is,0.9998440742492676, has,5.828557550557889e-05, can,7.888094842201099e-06, will,5.092937044537393e-06, was,4.78437186757219e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98747714725323e-05
0,15, called,8.646543502807617, stockbild,0.0034596549812704325,<unused0>,0.0034596549812704325, linkCC,0.0034596549812704325, ſelb,0.0034596549812704325,EnglishChoose,0.0034596549812704325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9827017250936478
0,16, simply,0.0005205469788052142, simply,0.9999748468399048, merely,7.88912620919291e-06, Simply,6.962129646126414e-06, simplemente,4.2227447920595296e-06,Simply,1.0676772035367321e-06,simply,4.450740220818261e-07, semplicemente,1.4449439333930059e-07, просто,1.1253234788455302e-07, simplesmente,1.0571435637984905e-07, actually,3.6533901237589816e-08, certainly,3.6533901237589816e-08, simplement,2.3588061281998307e-08, basically,2.3588061281998307e-08, solely,2.0816388612843184e-08, einfach,1.955518946772372e-08, specifically,1.5229597138954887e-08, ultimately,1.4306881901404722e-08, truly,1.4306881901404722e-08, easily,1.4306881901404722e-08, essentially,1.3440071278125743e-08,3.971461307372692e-06
1,0,<bos>,14.66943073272705,そも,0.009286172688007355, küche,0.008195018395781517,イイ,0.008195018395781517,割と,0.007698507979512215, crucial,0.005632348824292421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960992933716625
