layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,6.497620108915979e-16, simply,1.0,simply,1.1548223864099742e-17,Simply,3.096083083978257e-31, Simply,2.411232316926477e-31, simplemente,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
1,16,⟨NEXT⟩,1.20870975579012e-12, simply,1.0,simply,2.6810039512872516e-14,Simply,3.056322631845445e-26, Simply,2.842822627858228e-27, simplemente,2.7322840393196706e-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
2,16,⟨NEXT⟩,1.3642500620712592e-07, simply,1.0,simply,4.94445018262013e-09,Simply,2.526163708062344e-20, Simply,1.1099188623006086e-21, simplemente,9.41413600411771e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
3,16,⟨NEXT⟩,2.7748582673320615e-07, simply,1.0,simply,1.0467402056235642e-08,Simply,1.406861771338595e-16, Simply,2.44475910105232e-17, simplemente,1.3256090595448439e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
4,16,⟨NEXT⟩,3.22121410916941e-05, simply,0.9999984502792358,simply,1.5534973272224306e-06,Simply,1.2015402236532913e-13, Simply,9.357605293934534e-14, simplemente,4.814016216359066e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
5,16,⟨NEXT⟩,1.8003397184638467e-05, simply,0.9999991059303284,simply,8.315279274029308e-07,Simply,1.3176514046531196e-10, Simply,5.7893564074651405e-12, simplemente,2.44475910105232e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.240418970460127e-08,True,True,False
6,16,⟨NEXT⟩,0.004870395500386316, simply,0.9996197819709778,simply,0.0003799843543674797,Simply,1.974302392682148e-07, Simply,8.148926866624606e-09, simplemente,2.8528306832750067e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8095460069543776e-08,True,True,False
7,16,⟨NEXT⟩,0.0012900139841218853, simply,0.9999141693115234,simply,8.481094846501946e-05,Simply,7.337585543609748e-07, Simply,1.855232198977319e-07, simplemente,2.2445844553679872e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0045801279723321e-07,True,True,False
8,16,⟨NEXT⟩,0.0010651391102874264, simply,0.9999324679374695,Simply,6.205014506122097e-05,simply,4.784793418366462e-06, Simply,7.810960482856899e-07, simplemente,5.438234064458758e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
9,16,⟨NEXT⟩,0.003457007813427028, simply,0.9997498393058777,Simply,0.0002305022644577548,simply,1.8920778529718518e-05, Simply,6.891892780913622e-07, simple,9.144028312313424e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.754745397406168e-08,True,True,False
10,16,⟨NEXT⟩,0.00954753490216677, simply,0.9992578029632568,simply,0.0004043448425363749,Simply,0.0003352134954184294, Simply,2.6406303277326515e-06, simplemente,4.268185804789937e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
11,16,⟨NEXT⟩,0.012609988314032547, simply,0.9989151954650879,simply,0.0010321767767891288,Simply,3.2158452086150646e-05, Simply,1.9505087038851343e-05, simplemente,8.306267886837304e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3359220929487492e-07,True,True,False
12,16,⟨NEXT⟩,0.0008208815061826561, simply,0.999950647354126,Simply,3.7635996704921126e-05,simply,1.078289369615959e-05, Simply,7.570779985144327e-07, simplemente,6.411742958789546e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1256004484039295e-07,True,True,False
13,16,⟨NEXT⟩,0.0005391604039488731, simply,0.9999693036079407,Simply,2.01454822672531e-05,simply,1.0129784641321748e-05, Simply,3.6897736777063983e-07, simple,9.930891309295475e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
14,16,⟨NEXT⟩,0.0005688813657408616, simply,0.9999675750732422,Simply,2.144471181964036e-05,simply,9.516033060208429e-06, Simply,3.8068924368417356e-07, simple,3.8068924368417356e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028033905953635e-07,True,True,False
15,16,⟨NEXT⟩,0.004127420035646918, simply,0.9997348189353943,Simply,0.00011772724246839061,simply,7.140517845982686e-05, simple,3.822043800028041e-05, Simply,9.07815046957694e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.875005520763807e-05,True,True,False
16,16,⟨NEXT⟩,0.018285966674433777, simply,0.9984458088874817,Simply,0.0013247182359918952,"

",9.596227027941495e-05,"
",4.000302578788251e-05,simply,3.214333264622837e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.136424781288952e-05,True,True,False
17,16,⟨NEXT⟩,0.02022692793809548, simply,0.9983265399932861,Simply,0.001263903803192079,simply,0.0001737445272738114,"

",0.00013114923785906285,"
",2.3149217668105848e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.151322072080802e-05,True,True,False
18,16,⟨NEXT⟩,0.2137286016460162, simply,0.9704274535179138,Simply,0.025460079312324524,simply,0.003392226295545697,SIMPLE,0.00035199493868276477, simple,0.00013784319162368774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000230402743909508,True,True,False
19,16,⟨NEXT⟩,0.19251862625004676, simply,0.9768937826156616,Simply,0.016291245818138123,SIMPLE,0.0025776494294404984, simple,0.002170598367229104,simply,0.0014687003567814827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005980234127491713,True,True,False
20,16,⟨NEXT⟩,0.8042635381044827, simply,0.8130829334259033,Simply,0.16518782079219818,simply,0.020039552822709084,SIMPLE,0.001029381644912064, Einfach,0.00014150542847346514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005188058858038858,False,True,False
21,16,⟨NEXT⟩,0.2817705277634963, simply,0.9543871879577637,Simply,0.043263934552669525,simply,0.0022223596461117268, Simply,8.351901487912983e-05, plain,1.3634105016535614e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9364723559410777e-05,True,True,False
22,16,⟨NEXT⟩,0.09644842954747838, simply,0.9888563752174377,Simply,0.009396141394972801,simply,0.001607490354217589, Просто,2.598264836706221e-05, Einfach,2.329069684492424e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07196881598793e-05,True,True,False
23,16,⟨NEXT⟩,0.028763980118732276, simply,0.9974172115325928,Simply,0.0021480154246091843, simple,0.00015805201837792993,simply,0.00014167692279443145, plain,6.588588439626619e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915821722941473e-05,True,True,False
24,16,⟨NEXT⟩,0.011633837629181062, simply,0.9990666508674622,Simply,0.0006876823026686907,simply,0.00023034471087157726, Simply,1.0280017704644706e-05, simple,1.1005686246789992e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.941532668250147e-06,True,True,False
25,16,⟨NEXT⟩,0.0858514551661323, simply,0.9918124675750732, plain,0.0032569270115345716,Simply,0.003059599781408906, straight,0.0010089488932862878,simply,0.000440777133917436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004212796047795564,True,True,False
26,16,⟨NEXT⟩,0.005596505580521864, simply,0.9996173977851868,Simply,0.0002531236386857927, straight,5.22350164828822e-05, “,3.218106212443672e-05,simply,1.4733563148183748e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0328934371937066e-05,True,True,False
27,16,⟨NEXT⟩,0.7730328645690036, “,0.8432921171188354," """,0.12148774415254593, simply,0.03071691282093525, ',0.003340309951454401, ‘,0.0004381533362902701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007247626199387014,False,True,False
28,16,⟨NEXT⟩,0.2641849577474724, simply,0.9643117189407349, “,0.018222635611891747," """,0.01659189909696579, ',0.0005677435547113419,Simply,0.00017315200238954276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001328507933067158,True,True,False
29,16,⟨NEXT⟩,0.804127241853674," """,0.7548806071281433, “,0.2450738251209259, ',3.2195119274547324e-05, simply,1.2607790267793462e-05, ‘,4.314148611683777e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3342652727696986e-07,False,True,False
30,16,⟨NEXT⟩,0.3423240712884335," """,0.9362684488296509, “,0.06371386349201202, ',1.664579212956596e-05,",",9.101985369852628e-07, ‘,8.205687862528066e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.963079192066289e-08,False,True,False
31,16,⟨NEXT⟩,0.09421532081735025," """,0.987941324710846, “,0.0120537169277668, ',4.877480932918843e-06,",",9.811430601303073e-08, ,6.272237840221351e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
32,16,⟨NEXT⟩,0.16599164596891838," """,0.9755547046661377, “,0.024422533810138702, ',2.09211739274906e-05,",",1.7173146034110687e-06, ,9.101425035851207e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.202094234211472e-08,False,True,False
33,16,⟨NEXT⟩,0.039457092801910676," """,0.9957873225212097, “,0.004198737442493439, ',1.0087415830639657e-05,",",3.2749042020441266e-06, ,5.690930606760958e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.623203484603437e-09,False,True,False
34,16,⟨NEXT⟩,0.3659063323747418," """,0.9303471446037292, “,0.06953344494104385, ',0.00011845849076053128,",",7.498085778934183e-07, ,2.0180823412374593e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.476543497527018e-10,False,True,False
35,16,⟨NEXT⟩,0.03667373632926266," """,0.9961485862731934, “,0.003824379527941346, ',2.6586460080579855e-05,",",5.024053848501353e-07, ,5.295313698638893e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
36,16,⟨NEXT⟩,0.45486818514751126," """,0.9046050310134888, “,0.0953446626663208, ',4.653727592085488e-05,",",2.7947808121098205e-06, ,8.523599603904586e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2190349707452697e-07,False,True,False
37,16,⟨NEXT⟩,0.21654346319051915," """,0.9657670259475708, “,0.03409574553370476, ',0.00012687186244875193,",",9.482306268182583e-06, ,7.544076652266085e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1994234228041023e-07,False,True,False
38,16,⟨NEXT⟩,0.0666464857606685," """,0.992143452167511, “,0.007815569639205933, Berlin,2.487523488525767e-05, ',1.2508053259807639e-05,",",3.366496684975573e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284084530401742e-07,False,True,False
39,16,⟨NEXT⟩,0.02439361073958498," """,0.9976328611373901, “,0.0023230602964758873, ',4.123926191823557e-05,",",1.7561793583809049e-06, Berlin,8.295604061459017e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5356445121360593e-07,False,True,False
40,16,⟨NEXT⟩,0.015944510217876528," """,0.9986547231674194, “,0.0010646638693287969, Berlin,0.00024509942159056664, ',3.0202178095350973e-05,",",3.961663423979189e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349700141872745e-06,False,True,False
41,16,⟨NEXT⟩,1.0112686499976682," """,0.4994679093360901, Berlin,0.4994679093360901, “,0.0010263853473588824, ',2.651070462889038e-05,",",6.10311053605983e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.182165295991581e-06,False,False,False
42,16,⟨NEXT⟩,0.3686336332521242, Berlin,0.9301505088806152," """,0.06951874494552612, “,0.0002931258059106767, ',1.653702747717034e-05,",",1.003021407086635e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105312639992917e-05,False,True,True
