prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,kl_to_final_bits,answer_rank,cos_to_final,control_margin
pos,orig,0,16,⟨NEXT⟩,15.962334632873535, Denote,2.174902692786418e-05,npred,2.0998557374696247e-05,erity,2.0746529116877355e-05,密切,2.067410241579637e-05,insula,2.0409952412592247e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998954218317522,False,False,False,False,False,False,False,2.174902692786418e-05,0.0001045781682478264,1.54758345161099e-05,12.00756176616716,34634,0.16163143515586853,
pos,orig,1,16,⟨NEXT⟩,15.941789627075195,.,5.036619768361561e-05,ODM,4.161410470260307e-05,••,3.911902604158968e-05,",",3.896795533364639e-05, ,3.870156069751829e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999791231155541,False,False,False,False,False,False,False,5.036619768361561e-05,0.00020876884809695184,1.4252655091695487e-05,12.07525413754676,49771,0.3396207392215729,
pos,orig,2,16,⟨NEXT⟩,15.932029724121094,.,6.985654908930883e-05,ODM,5.803205567644909e-05,MTI,5.109267294756137e-05,",",4.907049151370302e-05,MTY,4.8551835789112374e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997233963949839,False,False,False,False,False,False,False,6.985654908930883e-05,0.00027660359046421945,1.4027582437847741e-05,12.08634633059681,49039,0.3525082468986511,
pos,orig,3,16,⟨NEXT⟩,15.83913803100586,MTY,0.00011592909868340939,nexper,0.00010938800551230088,MTQ,0.0001077148481272161,***\\,0.00010567347635515034,('\\\\,0.00010156383359571919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994597307377262,False,False,False,False,False,False,False,0.00011592909868340939,0.0005402692477218807,1.1510261174407788e-05,13.064828551999293,45358,-0.7283743619918823,
pos,orig,4,16,⟨NEXT⟩,15.825944900512695,MTY,0.0001412353158229962,MTQ,0.00012613667058758438,nexper,0.00011770109267672524,XFF,0.00011657593859126791,***\\,0.00011501702101668343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993833339613047,False,False,False,False,False,False,False,0.0001412353158229962,0.0006166659877635539,1.0998478501278441e-05,13.114234352077954,46448,-0.7205730676651001,
pos,orig,5,16,⟨NEXT⟩,15.86352825164795,MTY,0.0001106511554098688,MTQ,0.000102179117675405,nexper,9.29650996113196e-05,XFF,8.912633347790688e-05,MTU,8.418990910286084e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995208883847226,False,False,False,False,False,False,False,0.0001106511554098688,0.00047911162255331874,1.1991302926617209e-05,12.913576001940884,45087,-0.6976001262664795,
pos,orig,6,16,⟨NEXT⟩,15.829477310180664,MTQ,0.00015065097250044346,MTY,0.00014893371553625911,nexper,0.00013051231508143246,~\\\\,0.00011126051686005667,gettable,0.00010577424109214917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993528682389297,False,False,False,False,False,False,False,0.00015065097250044346,0.0006471317610703409,1.1000569429597817e-05,12.975484252806668,46456,-0.6426541805267334,
pos,orig,7,16,⟨NEXT⟩,15.862339973449707,MTY,0.000109316453745123,~\\\\,0.00010332799865864217,MTU,9.965826029656455e-05,MTQ,9.275510092265904e-05,审理终结,8.829202124616131e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995066501651308,False,False,False,False,False,False,False,0.000109316453745123,0.0004933498566970229,1.2321604117460083e-05,12.805678214373179,42876,-0.6138247847557068,
pos,orig,8,16,⟨NEXT⟩,15.872594833374023,其特征是,0.0001010230989777483,~\\\\,9.989309910451993e-05,MTY,9.400388080393896e-05,审理终结,9.229546412825584e-05,AULT,9.094487904803827e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995218395779375,False,False,False,False,False,False,False,0.0001010230989777483,0.0004781604220625013,1.2983057786186691e-05,12.753363843703127,40206,-0.6060158014297485,
pos,orig,9,16,⟨NEXT⟩,15.836424827575684,审理终结,0.00012739046360366046,MTY,0.00011940365220652893,~\\\\,0.00011776993051171303,gettable,0.00011740552872652188,AULT,0.0001151316100731492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994028988148784,False,False,False,False,False,False,False,0.00012739046360366046,0.0005971011705696583,1.2218140909681097e-05,12.86378496072429,41150,-0.5870805382728577,
pos,orig,10,16,⟨NEXT⟩,15.79704761505127,~\\\\,0.00018090984667651355,审理终结,0.0001721473381621763,AULT,0.0001678101543802768,MTY,0.00016497312753926963,其特征是,0.00015516036364715546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991589991695946,False,False,False,False,False,False,False,0.00018090984667651355,0.0008410008740611374,1.0867138371395413e-05,13.013777221917177,44714,-0.5982968807220459,
pos,orig,11,16,⟨NEXT⟩,15.701523780822754,~\\\\,0.0003409318160265684,AULT,0.0003069107769988477,审理终结,0.0002529807388782501,其特征是,0.0002475811343174428, 版的,0.00023692031390964985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986146752198692,False,False,False,False,False,False,False,0.0003409318160265684,0.0013853248674422503,9.53856942942366e-06,13.294740463117524,45147,-0.6080008745193481,
pos,orig,12,16,⟨NEXT⟩,15.773983001708984,~\\\\,0.00020907307043671608,审理终结,0.00019417253497522324,其特征是,0.00018421201093588024,AULT,0.00017490262689534575,诉讼代理人,0.00016674863582011312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990708911209367,False,False,False,False,False,False,False,0.00020907307043671608,0.0009291088790632784,1.17476793093374e-05,12.96820732288336,39364,-0.5357368588447571,
pos,orig,13,16,⟨NEXT⟩,15.783698081970215,其特征是,0.00018870709754992276,AULT,0.00017039621889125556,审理终结,0.00015360770339611918,~\\\\,0.00014048173034098, 版的,0.00014025733980815858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992065499100136,False,False,False,False,False,False,False,0.00018870709754992276,0.0007934501045383513,1.1542938409547787e-05,12.999590717012806,40815,-0.5617523789405823,
pos,orig,14,16,⟨NEXT⟩,15.73941421508789,其特征是,0.00020121896523050964,AULT,0.00018374375940766186,审理终结,0.00018146634101867676, 版的,0.00015918284771032631,MTU,0.000156622045324184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991177660413086,False,False,False,False,False,False,False,0.00020121896523050964,0.0008822339586913586,1.1903912309207954e-05,13.105282999065846,37146,-0.5485907793045044,
pos,orig,15,16,⟨NEXT⟩,15.753140449523926,其特征是,0.0002896780788432807,AULT,0.00022182542306836694,审理终结,0.00022075671586208045,ODM,0.0001731292431941256, 版的,0.00017236814892385155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989222423901083,False,False,False,False,False,False,False,0.0002896780788432807,0.0010777576826512814,1.1611981790338177e-05,13.119241111009872,38887,-0.585239827632904,
pos,orig,16,16,⟨NEXT⟩,15.713603019714355,其特征是,0.000267283758148551,审理终结,0.0002443832054268569,诉讼代理人,0.00021477765403687954,AULT,0.00018282208475284278,kpc,0.00017941216356121004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989113211340737,False,False,False,False,False,False,False,0.000267283758148551,0.0010886788368225098,8.801728654361796e-06,13.228183177233618,48602,-0.5782294273376465,
