fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,1,0,<|startoftext|>,11.281508445739746,11.281508445739746,",",0.04256045073270798, the,0.037218231707811356,.,0.030244868248701096, of,0.02916877530515194, and,0.026706073433160782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8341016005724669
Germany→Berlin,0,pos,orig,1,1,Give,11.004263877868652,11.004263877868652,",",0.05430106818675995,.,0.04393869265913963, the,0.03860350698232651, and,0.0280760508030653, of,0.027261516079306602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807819165289402
Germany→Berlin,0,pos,orig,1,2, the,11.355727195739746,11.355727195739746,",",0.042821936309337616, the,0.040517792105674744,.,0.03988519310951233, and,0.02791847102344036,"
",0.023735838010907173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8251207694411278
Germany→Berlin,0,pos,orig,1,3, city,11.39276123046875,11.39276123046875,",",0.04346580430865288, the,0.03812973573803902,.,0.03633063659071922, and,0.027743149548768997, of,0.025339744985103607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8289909288287163
Germany→Berlin,0,pos,orig,1,4, name,11.353899955749512,11.353899955749512,",",0.04319138824939728, the,0.0388793870806694,.,0.03633463382720947, and,0.027721328660845757, of,0.025918355211615562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8279549069702625
Germany→Berlin,0,pos,orig,1,5, only,11.405413627624512,11.405413627624512,",",0.04292687028646469, the,0.039707452058792114,.,0.03494519367814064, and,0.026291945949196815, of,0.02573193982243538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303965982049704
Germany→Berlin,0,pos,orig,1,6,",",11.421881675720215,11.421881675720215, the,0.04118802770972252,",",0.04099547863006592,.,0.03850351646542549, and,0.02709781564772129,"
",0.02230033464729786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8299148268997669
Germany→Berlin,0,pos,orig,1,7, plain,11.316511154174805,11.316511154174805,",",0.04512735828757286, the,0.03876439109444618,.,0.03709721937775612, and,0.028016887605190277, of,0.02700130082666874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8239928428083658
Germany→Berlin,0,pos,orig,1,8, text,11.431645393371582,11.431645393371582,",",0.04202251136302948, the,0.03867717459797859,.,0.03437092527747154, and,0.027423135936260223, of,0.0263153538107872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831190899014473
Germany→Berlin,0,pos,orig,1,9,.,11.516925811767578,11.516925811767578,",",0.040349166840314865, the,0.04024110361933708,.,0.0366484709084034, and,0.025740619748830795, of,0.020181993022561073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8368386458605528
Germany→Berlin,0,pos,orig,1,10, The,11.582980155944824,11.582980155944824,",",0.04000669717788696, the,0.03882560878992081,.,0.03232860937714577, and,0.026699505746364594, of,0.023231282830238342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389082960784435
Germany→Berlin,0,pos,orig,1,11, capital,11.375398635864258,11.375398635864258,",",0.04379899054765701, the,0.03837194666266441,.,0.03635512664914131, and,0.02704392932355404, of,0.02642899937927723, to,0.020833535119891167,"
",0.0198226198554039, ,0.0182260200381279, a,0.015536067076027393, in,0.013250098563730717, is,0.010126445442438126,-,0.008219919167459011, for,0.007766129914671183, that,0.007096156943589449,1,0.006871386431157589, or,0.004934957716614008, on,0.004871810786426067,s,0.004854074213653803,2,0.004797787871211767, are,0.0045567722991108894,0.676237225998193
Germany→Berlin,0,pos,orig,1,12, of,11.609869956970215,11.609869956970215, the,0.04081765189766884,",",0.038489554077386856,.,0.03242875263094902, and,0.02741389535367489, of,0.020727865397930145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401222806423903
Germany→Berlin,0,pos,orig,1,13, Germany,11.394010543823242,11.394010543823242,",",0.044745273888111115,.,0.03682401403784752, the,0.03652011603116989, and,0.027134593576192856, of,0.025843966752290726, to,0.020380154252052307,"
",0.02030366286635399, ,0.018444810062646866, a,0.015046457760035992, in,0.013242562301456928, is,0.010240663774311543,-,0.008236110210418701, for,0.0076519339345395565, that,0.006926890462636948,1,0.006852558348327875, or,0.004961986560374498,s,0.00483234878629446, on,0.004796421620994806,2,0.004794173873960972, are,0.004681217018514872,0.6775400838814676
Germany→Berlin,0,pos,orig,1,14, is,11.591557502746582,11.591557502746582, the,0.04011671617627144,",",0.038950614631175995,.,0.031516555696725845, and,0.02622990682721138, of,0.023179158568382263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8400070481002331
Germany→Berlin,0,pos,orig,1,15, called,11.451224327087402,11.451224327087402,",",0.04168550297617912, the,0.04041804373264313,.,0.03367580845952034, and,0.026265708729624748, of,0.026074953377246857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8318799827247858
Germany→Berlin,0,pos,orig,1,16, simply,11.433134078979492,11.433134078979492,",",0.04213476553559303, the,0.03881020098924637,.,0.03506055846810341, of,0.025861132889986038, and,0.025754857808351517, to,0.020528089255094528,"
",0.01964973658323288, ,0.017830828204751015, a,0.01553198043256998, in,0.013184391893446445, is,0.010033471509814262,-,0.008178384974598885, for,0.007703244686126709, that,0.0071706329472362995,1,0.0067924996837973595,s,0.0048737842589616776, on,0.004857145249843597, or,0.004802870564162731,2,0.0047775208950042725, are,0.004586831200867891,0.6818770719692111
Germany→Berlin,0,pos,orig,2,0,<|startoftext|>,13.060347557067871,13.060347557067871, of,0.027705159038305283, the,0.018499810248613358, to,0.014610241167247295, in,0.012495883740484715, a,0.01165417768061161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9150347281247377
Germany→Berlin,0,pos,orig,2,1,Give,10.619706153869629,10.619706153869629,",",0.06042543053627014,.,0.05516735091805458, the,0.035463061183691025, and,0.030451608821749687, ,0.028505289927124977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7899872586131096
Germany→Berlin,0,pos,orig,2,2, the,10.891103744506836,10.891103744506836,",",0.05402350798249245,.,0.04568661376833916, the,0.03782575577497482, ,0.03346484526991844, and,0.029018156230449677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7999811209738255
Germany→Berlin,0,pos,orig,2,3, city,11.269021034240723,11.269021034240723,",",0.04622192680835724,.,0.03696081042289734, the,0.03587484359741211, and,0.031072000041604042, of,0.025332115590572357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8245383035391569
Germany→Berlin,0,pos,orig,2,4, name,11.25830078125,11.25830078125,",",0.044589538127183914, the,0.03757600858807564,.,0.037279143929481506, and,0.030205754563212395, of,0.02523324452340603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8251163102686405
Germany→Berlin,0,pos,orig,2,5, only,11.305071830749512,11.305071830749512,",",0.042829591780900955, the,0.042573481798172,.,0.035321932286024094, and,0.027565855532884598, of,0.024522781372070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827186357229948
Germany→Berlin,0,pos,orig,2,6,",",11.402026176452637,11.402026176452637, the,0.043994124978780746,",",0.03782716393470764,.,0.03336222469806671, and,0.031916335225105286, of,0.020315777510404587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832584373652935
Germany→Berlin,0,pos,orig,2,7, plain,11.235424041748047,11.235424041748047,",",0.045575711876153946, the,0.03988591209053993,.,0.03650783374905586, and,0.030181262642145157, of,0.026572011411190033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8212772682309151
Germany→Berlin,0,pos,orig,2,8, text,11.349722862243652,11.349722862243652,",",0.041994109749794006, the,0.0388483889400959,.,0.03487769514322281, and,0.030110642313957214, of,0.02549043484032154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8286787290126085
Germany→Berlin,0,pos,orig,2,9,.,11.44349193572998,11.44349193572998, the,0.04263348504900932,",",0.039865653961896896,.,0.03534030541777611, and,0.028224868699908257, of,0.020095206797122955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8338404800742865
Germany→Berlin,0,pos,orig,2,10, The,11.450322151184082,11.450322151184082,",",0.041958317160606384, the,0.04163235053420067, and,0.03132880851626396,.,0.029450880363583565, of,0.024214303120970726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8314153403043747
Germany→Berlin,0,pos,orig,2,11, capital,11.248106002807617,11.248106002807617,",",0.046712249517440796, the,0.03823821619153023,.,0.03646077588200569, and,0.02997892163693905, of,0.027024731040000916, to,0.021477729082107544, ,0.021122677251696587,"
",0.01868419535458088, a,0.0157342329621315, in,0.013986565172672272, is,0.010564189404249191,-,0.00858517736196518, for,0.007908708415925503,1,0.007200675550848246, that,0.006963746156543493, or,0.0053119901567697525,2,0.004978193901479244, on,0.004904939327389002,s,0.004712438676506281, are,0.004686478525400162,0.6647631684318185
Germany→Berlin,0,pos,orig,2,12, of,11.462532997131348,11.462532997131348, the,0.046032994985580444,",",0.039577703922986984, and,0.03138094022870064,.,0.03019929677248001, of,0.021643495187163353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8311655689030886
Germany→Berlin,0,pos,orig,2,13, Germany,11.35534381866455,11.35534381866455,",",0.04586835205554962,.,0.03711775690317154, the,0.03502564877271652, and,0.0290748979896307, of,0.02487131953239441, ,0.02087217941880226, to,0.02015206217765808,"
",0.019505783915519714, a,0.014837185852229595, in,0.013700212351977825, is,0.010427608154714108,-,0.008448529988527298, for,0.00768826762214303,1,0.007277144584804773, that,0.006568702403455973, or,0.005476393736898899,2,0.005029082298278809,s,0.004892917815595865, are,0.004819969180971384, on,0.004741013050079346,0.6736049721948802
Germany→Berlin,0,pos,orig,2,14, is,11.4894437789917,11.4894437789917, the,0.0437321774661541,",",0.03938834369182587,.,0.030045222491025925, and,0.028615906834602356, of,0.022856827825307846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353615216910839
Germany→Berlin,0,pos,orig,2,15, called,11.36465072631836,11.36465072631836, the,0.044587403535842896,",",0.0416010320186615,.,0.03276555612683296, and,0.027814384549856186, of,0.0257611945271492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8274704292416573
Germany→Berlin,0,pos,orig,2,16, simply,11.34400749206543,11.34400749206543,",",0.04256146028637886, the,0.04146803542971611,.,0.03544799983501434, and,0.026328399777412415, of,0.025685572996735573, to,0.02118680067360401,"
",0.01994721218943596, ,0.019415225833654404, a,0.016409005969762802, in,0.013925239443778992, is,0.009851578623056412, for,0.007996584288775921,-,0.007616385351866484, that,0.007213702891021967,1,0.0067415968514978886, or,0.005155320279300213,s,0.004910230170935392, on,0.004858875181525946,2,0.004768094047904015, as,0.0047127013094723225,0.67379997856915
Germany→Berlin,0,pos,orig,3,0,<|startoftext|>,7.814640522003174,7.814640522003174,",",0.12044844776391983,.,0.0989290103316307,"
",0.07039813697338104, and,0.047664936631917953, of,0.038975659757852554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6235838085412979
Germany→Berlin,0,pos,orig,3,1,Give,10.693949699401855,10.693949699401855,",",0.051565155386924744, the,0.0499764010310173,.,0.03605947643518448, and,0.03305824100971222, of,0.02880866453051567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8005320616066456
Germany→Berlin,0,pos,orig,3,2, the,6.612022876739502,6.612022876739502,",",0.16555970907211304,.,0.07580070942640305, and,0.07037770748138428, the,0.06581830978393555, ,0.06500864773988724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574349164962769
Germany→Berlin,0,pos,orig,3,3, city,11.44799518585205,11.44799518585205,",",0.04404113069176674, and,0.041751280426979065, the,0.033272646367549896,.,0.028077812865376472, of,0.02608162723481655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8267755024135113
