layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,<bos>,-0.0,<bos>,1.0, مرئيه,0.0," >="",",0.0, autorytatywna,0.0,RegressionTest,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,1,Give,4.050059281138151e-12,Give,1.0, Give,9.357622912219837e-14,give,3.0170724198855863e-21,GIVE,1.8173558845136485e-28, GIVE,1.6458114537543937e-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,2, the,-0.0, the,1.0, a,0.0, ,0.0, The,0.0,",",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,3, city,1.8430344873086613e-30, city,1.0, City,1.7466905657738535e-32,city,2.7678293012408834e-36, CITY,5.521115949439779e-42,City,4.203895392974451e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,4, name,4.5558706160019954e-32, name,1.0, Name,4.107822865311063e-34,name,3.110882590801094e-43, names,4.203895392974451e-44, NAME,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,5, only,1.1494175421737679e-38, only,1.0,only,8.636482695326713e-41, Only,0.0,Only,0.0, ONLY,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,6,",",3.793514241320601e-39,",",1.0,.,2.8038580972675265e-41, ,1.14906474074635e-43, (,0.0,-,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,7, plain,3.1975548474827593e-21, plain,1.0, Plain,4.3036227798241777e-23,plain,1.6038108185805577e-28,Plain,1.5414491051834882e-32, plains,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,8, text,2.6436753138259245e-27, text,1.0, Text,2.78700539843237e-29, texts,1.14906474074635e-43,text,5.605193857299268e-45, TEXT,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,9,.,8.793632325590717e-31,.,1.0,",",8.250782358794159e-33, ,1.8649487496830515e-38,-,7.006492321624085e-44,"

",7.006492321624085e-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,10, The,1.42587473637465e-36, The,1.0,The,1.1311485793605715e-38, ,0.0,"

",0.0, A,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,11, capital,1.6273719936920475e-27, capital,1.0,capital,1.6904042099061981e-29, Capital,1.1389853770767086e-31,Capital,1.902299480234194e-36, CAPITAL,3.672301610145117e-39,CAPITAL,0.0, capitals,0.0, capitol,0.0, capitale,0.0, capitalized,0.0, capitalize,0.0,资本,0.0,資本,0.0,kapital,0.0, capi,0.0, capitalization,0.0, Capitals,0.0, kapital,0.0, Capitol,0.0, Kapital,0.0,0.0
0,12, of,2.0434115920047252e-38, of,1.0,",",1.2565863719139932e-40, ,2.8038580972675265e-41, in,4.203895392974451e-45,.,2.802596928649634e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,13, Germany,4.058785519343098e-14, Germany,1.0,Germany,8.095930321944762e-16, germany,3.924395957158335e-26, GERMANY,3.096083083978257e-31,germany,1.1769110281448947e-34, German,8.033644095974176e-42, Germans,3.7947162413916046e-42, Italy,1.401298464324817e-44,<unused43>,0.0,<unused8>,0.0,<unused41>,0.0,<unused74>,0.0,<unused79>,0.0,<unused16>,0.0,[@BOS@],0.0,<pad>,0.0,<unused14>,0.0,<unused28>,0.0,<unused3>,0.0,<unused17>,0.0,0.0
0,14, is,-0.0, is,1.0, ,0.0, has,0.0,",",0.0, was,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,15, called,2.4039288731272208e-29, called,1.0,called,2.1279047943387423e-31, Called,2.2427951730373347e-32,Called,4.9699151984976125e-40, CALLED,3.0144031915323302e-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0,16, simply,6.497620108915979e-16, simply,1.0,simply,1.1548223864099742e-17,Simply,3.096083083978257e-31, Simply,2.411232316926477e-31, simplemente,0.0, simplesmente,0.0, semplicemente,0.0, simplement,0.0, просто,0.0, einfach,0.0, Simplemente,0.0, merely,0.0, Просто,0.0,Просто,0.0, פשוט,0.0, jednod,0.0,Einfach,0.0, Einfach,0.0, gewoon,0.0, simpel,0.0,0.0
1,0,<bos>,1.30784115869205e-24,<bos>,1.0,<h1>,1.3562349364568339e-26,The,5.425622468733321e-28,<strong>,5.096900412482933e-28,"

",3.1895588216951936e-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
