fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,1,0,Give,11.500391960144043,11.500391960144043, the,0.04717658832669258,",",0.0358596071600914, and,0.029874572530388832, of,0.02569245547056198,.,0.02303234674036503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8383644297719002
Germany→Berlin,0,pos,orig,1,1, the,11.448873519897461,11.448873519897461, the,0.045729488134384155,",",0.04193321242928505, and,0.02982373535633087, of,0.02485806867480278,.,0.024257604032754898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333978913724422
Germany→Berlin,0,pos,orig,1,2, city,11.498159408569336,11.498159408569336, the,0.04535219818353653,",",0.03888201341032982, and,0.0285948459059, of,0.02622792311012745,.,0.02188839018344879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8390546292066574
Germany→Berlin,0,pos,orig,1,3, name,11.385709762573242,11.385709762573242, the,0.048248011618852615,",",0.04107443243265152, and,0.02909049019217491, of,0.02737339958548546,.,0.024112103506922722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8301015626639128
Germany→Berlin,0,pos,orig,1,4, only,11.52144718170166,11.52144718170166, the,0.046042151749134064,",",0.03993704542517662, and,0.027075614780187607, of,0.023699497804045677,.,0.02194836363196373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8412973266094923
Germany→Berlin,0,pos,orig,1,5,",",11.401917457580566,11.401917457580566, the,0.04591793939471245,",",0.044358622282743454, and,0.029843775555491447,.,0.025319991633296013, of,0.02494325488805771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8296164162456989
Germany→Berlin,0,pos,orig,1,6, plain,11.488594055175781,11.488594055175781, the,0.047452010214328766,",",0.03829606622457504, and,0.02859473042190075,.,0.023834193125367165, of,0.023726649582386017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8380963504314423
Germany→Berlin,0,pos,orig,1,7, text,11.498372077941895,11.498372077941895, the,0.04423672333359718,",",0.040665775537490845, and,0.029193272814154625, of,0.025436904281377792,.,0.023722106590867043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8367452174425125
Germany→Berlin,0,pos,orig,1,8,.,11.477063179016113,11.477063179016113, the,0.04560111090540886,",",0.04230549558997154, and,0.02777133323252201,.,0.02463446371257305, of,0.024238694459199905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8354489021003246
Germany→Berlin,0,pos,orig,1,9, The,11.475876808166504,11.475876808166504, the,0.045135367661714554,",",0.039755769073963165, and,0.027444446459412575, of,0.02490660920739174,.,0.023766232654452324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389915749430656
Germany→Berlin,0,pos,orig,1,10, capital,11.480603218078613,11.480603218078613, the,0.044743672013282776,",",0.040856145322322845, and,0.029123760759830475, of,0.025186613202095032,.,0.023841703310608864, to,0.019706854596734047, in,0.014055260457098484, a,0.012159210629761219, is,0.011692538857460022,".
",0.010454759933054447, that,0.00769962090998888, for,0.007371579762548208, are,0.0068680280819535255, with,0.0056084804236888885, can,0.0052569531835615635,0,0.00466144597157836,1,0.00458734342828393, or,0.004575751721858978, as,0.004500427283346653,2,0.004370718728750944,0.7126791314221919
Germany→Berlin,0,pos,orig,1,11, of,11.469115257263184,11.469115257263184, the,0.04870833456516266,",",0.03964168578386307, and,0.02772817201912403,.,0.023776043206453323, of,0.02237432636320591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837771438062191
Germany→Berlin,0,pos,orig,1,12, Germany,11.445405960083008,11.445405960083008, the,0.044815823435783386,",",0.043223220854997635, and,0.028996845707297325, of,0.02453286573290825,.,0.02402341552078724, to,0.0193027313798666, in,0.014054999686777592, is,0.012237846851348877, a,0.012014026753604412,".
",0.010402352549135685, that,0.007862747646868229, for,0.0071691772900521755, are,0.006941263098269701, can,0.005461179185658693, with,0.005379429552704096, as,0.004611745476722717, have,0.004591446835547686,0,0.004486318212002516, or,0.00446414016187191,1,0.004351590760052204,0.7110768333077431
Germany→Berlin,0,pos,orig,1,13, is,11.418219566345215,11.418219566345215, the,0.04852144047617912,",",0.04189732298254967, and,0.028082190081477165, of,0.024262143298983574,.,0.02371566742658615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335212357342243
Germany→Berlin,0,pos,orig,1,14, called,11.467548370361328,11.467548370361328, the,0.045869696885347366,",",0.03957618027925491, and,0.02844151481986046, of,0.024438653141260147,.,0.023500921204686165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838173033669591
Germany→Berlin,0,pos,orig,1,15, simply,11.461923599243164,11.461923599243164, the,0.04706360399723053,",",0.04059884324669838, and,0.02833002246916294, of,0.023744413629174232,.,0.021329671144485474, to,0.02120218425989151, in,0.014553396962583065, a,0.013120466843247414, is,0.011896966956555843,".
",0.010206669569015503, that,0.007446622010320425, for,0.006933069322258234, are,0.006669159047305584, with,0.005517554935067892, can,0.00540301576256752,1,0.004744150675833225,0,0.00466400058940053, have,0.004561351612210274, as,0.00454788887873292,2,0.00451969588175416,0.7129472522065043
Germany→Berlin,0,pos,orig,2,0,Give,11.524806022644043,11.524806022644043, the,0.048065584152936935,",",0.03602556139230728, and,0.028979089111089706, of,0.024754691869020462,.,0.022823281586170197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8393517918884754
Germany→Berlin,0,pos,orig,2,1, the,11.466355323791504,11.466355323791504, the,0.045278400182724,",",0.041433341801166534, and,0.03048098273575306,.,0.02516762539744377, of,0.02485470660030842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8327849432826042
Germany→Berlin,0,pos,orig,2,2, city,11.549453735351562,11.549453735351562, the,0.04610411822795868,",",0.037224795669317245, and,0.02837844379246235, of,0.02539314143359661,.,0.021452022716403008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8414474781602621
Germany→Berlin,0,pos,orig,2,3, name,11.438095092773438,11.438095092773438, the,0.04674351215362549,",",0.039964500814676285, and,0.0286079291254282, of,0.02754739113152027,.,0.02412155643105507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330151103436947
Germany→Berlin,0,pos,orig,2,4, only,11.620076179504395,11.620076179504395, the,0.04643011465668678,",",0.03757648542523384, and,0.026611333712935448, of,0.023212235420942307, to,0.02146570011973381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8447041306644678
Germany→Berlin,0,pos,orig,2,5,",",11.491923332214355,11.491923332214355, the,0.04526910185813904,",",0.04176522418856621, and,0.029489321634173393,.,0.02558758109807968, of,0.024595044553279877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8332937266677618
Germany→Berlin,0,pos,orig,2,6, plain,11.559882164001465,11.559882164001465, the,0.04744134843349457,",",0.036145035177469254, and,0.029404910281300545,.,0.024122832342982292, of,0.02312600612640381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8397598676383495
Germany→Berlin,0,pos,orig,2,7, text,11.59703540802002,11.59703540802002, the,0.043537888675928116,",",0.03828722611069679, and,0.02907753922045231, of,0.024805178865790367,.,0.02330942079424858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8409827463328838
Germany→Berlin,0,pos,orig,2,8,.,11.555998802185059,11.555998802185059, the,0.04509995877742767,",",0.040918830782175064, and,0.028270971029996872,.,0.024213936179876328, of,0.023761633783578873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8377346694469452
Germany→Berlin,0,pos,orig,2,9, The,11.496994972229004,11.496994972229004, the,0.04370494931936264,",",0.040965672582387924, and,0.028641583397984505, of,0.025155533105134964,.,0.024716999381780624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8368152622133493
Germany→Berlin,0,pos,orig,2,10, capital,11.47840404510498,11.47840404510498, the,0.045808397233486176,",",0.04121213033795357, and,0.029518892988562584,.,0.026440761983394623, of,0.02498054876923561, to,0.01929507963359356, in,0.01330217532813549, a,0.012200489640235901, is,0.011862189508974552,".
",0.011069944128394127, that,0.008352017030119896, are,0.007300086319446564, for,0.007175885606557131, with,0.005546242464333773, can,0.005218601785600185,1,0.004825313575565815,0,0.004764891695231199,2,0.004569850396364927, or,0.004239184781908989, have,0.004182347562164068,0.7081349692307413
Germany→Berlin,0,pos,orig,2,11, of,11.470975875854492,11.470975875854492, the,0.048486992716789246,",",0.039725977927446365, and,0.027318578213453293,.,0.025813085958361626, of,0.022158078849315643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8364972863346338
Germany→Berlin,0,pos,orig,2,12, Germany,11.398299217224121,11.398299217224121, the,0.0443464033305645,",",0.04403463006019592, and,0.0302804633975029, of,0.025615893304347992,.,0.024865617975592613, to,0.020329264923930168, in,0.01464166957885027, is,0.012553829699754715, a,0.01187939289957285,".
",0.010296574793756008, that,0.00789998285472393, for,0.007335651200264692, are,0.007096936460584402, can,0.005644950084388256, with,0.005639248993247747, as,0.00482175312936306, have,0.004810488782823086,0,0.004596055019646883,1,0.004502617754042149, or,0.004368559457361698,0.7044400162994862
