fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,answer_minus_uniform,semantic_margin_ok,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
Germany→Berlin,0,pos,orig,1,16,⟨NEXT⟩,11.433134078979492,11.433134078979492,",",0.04213476553559303, the,0.03881020098924637,.,0.03506055846810341, of,0.025861132889986038, and,0.025754857808351517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8323784843087196,False,False,False,False,False,False,False,False,False,False,0.04213476553559303,0.16762150824069977,8.776949471211992e-06,-6.848050528788008e-06,,2.9413731863561847,7.018036871726736,,11545,,,0.7607167959213257,-0.025325516238808632,0.3582823872566223,False,0.078776249517432,8.776949471211992e-06,-0.0787674725679608,0.00011141618715744519,0.07752763852477074,,,,,-8.476499676704407
Germany→Berlin,0,pos,orig,2,16,⟨NEXT⟩,11.34400749206543,11.34400749206543,",",0.04256146028637886, the,0.04146803542971611,.,0.03544799983501434, and,0.026328399777412415, of,0.025685572996735573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8285085316747427,False,False,False,False,False,False,False,False,False,False,0.04256146028637886,0.17149147391319275,8.546296157874167e-06,-7.078703842125833e-06,,2.9413731863561847,6.9677663428795364,,11683,,,0.7552499771118164,-0.025034278631210327,0.35283249616622925,False,0.08104969668966078,8.546296157874167e-06,-0.0810411503935029,0.0001054451330663555,0.07987257558852434,,,,,-8.513206660747528
Germany→Berlin,0,pos,orig,3,16,⟨NEXT⟩,11.433314323425293,11.433314323425293, the,0.047287717461586,",",0.04373351112008095,.,0.035614460706710815, of,0.02632005512714386, and,0.026253271847963333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820790983736515,False,False,False,False,False,False,False,False,False,False,0.047287717461586,0.17920900881290436,1.1415804692660458e-05,-4.209195307339542e-06,,2.9413731863561847,7.094445323852064,,8941,,,0.7397152185440063,-0.014046821743249893,0.19050851464271545,False,0.08623006635207275,1.1415804692660458e-05,-0.0862186505473801,0.00013238775108513298,0.08540970855392516,,,,,-8.329007267951965
Germany→Berlin,0,pos,orig,4,16,⟨NEXT⟩,11.334490776062012,11.334490776062012, the,0.05080429092049599,",",0.04753101244568825,.,0.03607615828514099, and,0.026740912348031998, to,0.025134650990366936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8137129750102758,False,False,False,False,False,False,False,False,False,False,0.05080429092049599,0.1862870156764984,1.0702705367293674e-05,-4.922294632706326e-06,,2.9413731863561847,7.052155477935503,,9659,,,0.7375428676605225,-0.014369169250130653,0.1855454444885254,False,0.08861082876956061,1.0702705367293674e-05,-0.08860012606419332,0.00012078326537655607,0.08778507937677205,,,,,-8.465239584445953
Germany→Berlin,0,pos,orig,5,16,⟨NEXT⟩,11.294845581054688,11.294845581054688, the,0.05092587694525719,",",0.04868899658322334,.,0.03674402832984924, and,0.02631594054400921, to,0.02545846998691559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8118666876107454,False,False,False,False,False,False,False,False,False,False,0.05092587694525719,0.18813331425189972,1.0623311027302407e-05,-5.001688972697594e-06,,2.9413731863561847,7.003843487516329,,9579,,,0.7450926303863525,-0.014812539331614971,0.2018248289823532,False,0.08778306237218203,1.0623311027302407e-05,-0.08777243906115473,0.00012101777517448628,0.08693505637347698,,,,,-8.475076079368591
Germany→Berlin,0,pos,orig,6,16,⟨NEXT⟩,11.160472869873047,11.160472869873047, the,0.053165677934885025,",",0.050688486546278,.,0.03713392838835716, to,0.029749909415841103, of,0.027062514796853065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8021994829177856,False,False,False,False,False,False,False,False,False,False,0.053165677934885025,0.19780053198337555,9.19968806556426e-06,-6.4253119344357404e-06,,2.9413731863561847,7.058103325932942,,11757,,,0.7383812665939331,-0.014519333839416504,0.1819227784872055,False,0.09031476718791964,9.19968806556426e-06,-0.09030556749985408,0.00010186249990059539,0.08951365086250007,,,,,-8.661998271942139
Germany→Berlin,0,pos,orig,7,16,⟨NEXT⟩,11.134803771972656,11.134803771972656, the,0.05350989103317261,",",0.046499621123075485,.,0.036501817405223846, to,0.030736088752746582, of,0.02849544771015644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804257133975625,False,False,False,False,False,False,False,False,False,False,0.05350989103317261,0.1957428753376007,9.893874448607676e-06,-5.731125551392325e-06,,2.9413731863561847,6.990719147463687,,10319,,,0.747111439704895,-0.014187157154083252,0.19913296401500702,False,0.09254325158099164,9.893874448607676e-06,-0.09253335770654303,0.00010691081383754903,0.09169811406172812,,,,,-8.59570586681366
Germany→Berlin,0,pos,orig,8,16,⟨NEXT⟩,11.158039093017578,11.158039093017578, the,0.05158321186900139,",",0.04852883890271187, to,0.031962957233190536, of,0.030812496319413185,.,0.030100231990218163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8070122636854649,False,False,False,False,False,False,False,False,False,False,0.05158321186900139,0.19298774003982544,1.0160237252421211e-05,-5.464762747578789e-06,,2.9413731863561847,7.048480552651866,,9833,,,0.7492174506187439,-0.01375991478562355,0.20400455594062805,False,0.09251010447178487,1.0160237252421211e-05,-0.09249994423453245,0.00010982840415764129,0.0915637535508722,,,,,-8.532469987869263
Germany→Berlin,0,pos,orig,9,16,⟨NEXT⟩,11.10875415802002,11.10875415802002, the,0.0564807653427124,",",0.048225972801446915, to,0.03607044741511345, of,0.03426811471581459,.,0.02864864654839039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7963060531765223,False,False,False,False,False,False,False,False,False,False,0.0564807653427124,0.2036939412355423,9.855963071458973e-06,-5.769036928541027e-06,,2.9413731863561847,7.13818119989708,,10638,,,0.7419161796569824,-0.01318313181400299,0.18866661190986633,False,0.09994839062801475,9.855963071458973e-06,-0.09993853466494329,9.861052199959988e-05,0.09909811918623745,,,,,-8.653579115867615
Germany→Berlin,0,pos,orig,10,16,⟨NEXT⟩,11.170504570007324,11.170504570007324, the,0.060847748070955276,",",0.04586039111018181, to,0.035951804369688034, of,0.03237375617027283,.,0.026341019198298454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7986252810806036,False,False,False,False,False,False,False,False,False,False,0.060847748070955276,0.20137472450733185,9.1011115728179e-06,-6.523888427182101e-06,,2.9413731863561847,7.241606062681146,,12197,,,0.7350355982780457,-0.013437534682452679,0.1758011281490326,False,0.10206415363199994,9.1011115728179e-06,-0.10205505252042713,8.917049874789683e-05,0.10124478745274246,,,,,-8.807733476161957
Germany→Berlin,0,pos,orig,11,16,⟨NEXT⟩,11.319931030273438,11.319931030273438, the,0.06406018882989883, to,0.04906042665243149,",",0.03926599398255348, of,0.03178836777806282,.,0.026729395613074303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7890956271439791,False,False,False,False,False,False,False,False,False,False,0.06406018882989883,0.21090437471866608,9.304031664214563e-06,-6.320968335785438e-06,,2.9413731863561847,7.513341402766796,,13307,,,0.7192298173904419,-0.01213282160460949,0.15678302943706512,False,0.1033544602441907,9.304031664214563e-06,-0.10334515621252649,9.002061016246185e-05,0.10267433733679354,,,,,-8.837130308151245
Germany→Berlin,0,pos,orig,12,16,⟨NEXT⟩,11.090108871459961,11.090108871459961, the,0.06638941168785095, to,0.044862180948257446,",",0.04468970373272896, of,0.032439421862363815,.,0.02679356560111046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7848257161676884,False,False,False,False,False,False,False,False,False,False,0.06638941168785095,0.21517428755760193,9.627668987377547e-06,-5.997331012622454e-06,,2.9413731863561847,7.353624554563524,,11287,,,0.7317144870758057,-0.01089468877762556,0.16951757669448853,False,0.10680634530717725,9.627668987377547e-06,-0.10679671763818988,9.014135695352945e-05,0.1060164941009134,,,,,-8.83865201473236
