fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,0,0,<bos>,0.0018331395694985986,0.0018331395694985986,<bos>,0.9999294281005859,�,3.848974756692769e-06, ſuo,2.6015078447017004e-07, indígen,2.593667147721135e-07,𞤶,2.302894444028425e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59731177137246e-05
Germany→Berlin,0,pos,orig,0,1,Give,8.569881439208984,8.569881439208984, stockfotografie,0.007568427827209234, Waſſer,0.007252350449562073, dieſem,0.006343881133943796, Dieſe,0.006103760562837124, ſeinem,0.006057993974536657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666735860519111
Germany→Berlin,0,pos,orig,0,2, the,0.002621251158416271,0.002621251158416271, the,0.9999098777770996, a,9.616821444069501e-06, this,4.589344371197512e-06, that,2.385279458394507e-06, its,8.382091323255736e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.269256849440353e-05
Germany→Berlin,0,pos,orig,0,3, city,0.07333853095769882,0.07333853095769882, city,0.9959497451782227,city,8.200915908673778e-05, City,5.2402334404177964e-05,[toxicity=0],1.1320636986056343e-05,<unused32>,1.1239375453442335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038932833158469293
Germany→Berlin,0,pos,orig,0,4, name,0.00027484926977194846,0.00027484926977194846, name,0.9999864101409912,name,6.596115326829022e-06, Name,4.61820900454768e-06, names,1.5186769815045409e-06,Name,2.0927852517615975e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.475791707316603e-07
Germany→Berlin,0,pos,orig,0,5, only,0.1922864019870758,0.1922864019870758, only,0.9882346391677856, daysTop,4.129809531150386e-05,<unused31>,3.828004628303461e-05,<unused90>,3.8235968531807885e-05,,3.819777339231223e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011609348948695697
Germany→Berlin,0,pos,orig,0,6,",",0.017618214711546898,0.017618214711546898,",",0.9991269707679749,.,0.00011507284943945706, (,6.423762533813715e-05,:,3.926819408661686e-05,-,3.211965304217301e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006223309101187624
Germany→Berlin,0,pos,orig,0,7, plain,0.0028679773677140474,0.0028679773677140474, plain,0.9998304843902588, Plain,7.824337808415294e-05,plain,5.018873343942687e-05,Plain,2.8776034014299512e-05, plainly,3.452208545695612e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1962243348762058e-05
Germany→Berlin,0,pos,orig,0,8, text,0.0050271907821297646,0.0050271907821297646, text,0.9996860027313232,text,0.00017892546020448208, Text,8.51358927320689e-05,Text,1.2674187928496394e-05, texts,4.313507815822959e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2948219995887484e-05
Germany→Berlin,0,pos,orig,0,9,.,0.0785563513636589,0.0785563513636589,.,0.9956696033477783,",",0.0014398006023839116,:,0.0001596101064933464,-,0.00011650029045995325,!,8.592101221438497e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025285646406700835
