fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,answer_minus_uniform,semantic_margin_ok,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
Germany→Berlin,0,pos,orig,1,16,⟨NEXT⟩,10.56108283996582,10.56108283996582,",",0.08224579691886902, the,0.06503517180681229, to,0.04114660993218422, of,0.03794484585523605, ,0.036845721304416656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7367818541824818,False,False,False,False,False,False,False,False,False,False,0.08224579691886902,0.26321813464164734,5.215112651058007e-06,-2.414281880191993e-06,,3.180720065700749,6.145724356216087,,14403,,,0.3116474151611328,-0.017744921147823334,0.296625018119812,False,0.11267081830374082,5.215112651058007e-06,-0.11266560319108976,4.628627610312281e-05,0.11204447085037827,,,,,-9.665907204151154
Germany→Berlin,0,pos,orig,2,16,⟨NEXT⟩,11.242220878601074,11.242220878601074,",",0.06547892093658447, the,0.0597241185605526, to,0.051566291600465775, and,0.039919719099998474, of,0.033712923526763916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7495980262756348,False,False,False,False,False,False,False,False,False,False,0.06547892093658447,0.25040197372436523,6.397948254743824e-06,-1.2314462765061762e-06,,3.180720065700749,6.4289034218901495,,12758,,,0.3357207477092743,-0.007628466933965683,0.2535880208015442,False,0.10515891708473646,6.397948254743824e-06,-0.10515251913648171,6.084075769577996e-05,0.10460958117619157,,,,,-9.233506590127945
Germany→Berlin,0,pos,orig,3,16,⟨NEXT⟩,9.697065353393555,9.697065353393555, to,0.10907264798879623,",",0.09450854361057281, the,0.06556981056928635, and,0.05840632691979408, of,0.027003681287169456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6454389896243811,False,False,False,False,False,False,False,False,False,False,0.10907264798879623,0.3545610010623932,3.3230585358978715e-06,-4.3063359953521285e-06,,3.180720065700749,6.254146346903623,,23042,,,0.3266873359680176,-0.009404797106981277,0.16801582276821136,False,0.10786473845769251,3.3230585358978715e-06,-0.10786141539915661,3.080764439431354e-05,0.10733449191320688,,,,,-10.39888334274292
Germany→Berlin,0,pos,orig,4,16,⟨NEXT⟩,9.349488258361816,9.349488258361816,",",0.12140998244285583, to,0.09564905613660812, and,0.06981869041919708, the,0.05997072532773018, of,0.03527427837252617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6178772673010826,False,False,False,False,False,False,False,False,False,False,0.12140998244285583,0.3821227550506592,3.435647386140772e-06,-4.193747145109228e-06,,3.180720065700749,6.0576602958764845,,19326,,,0.32762742042541504,-0.008719373494386673,0.17482294142246246,False,0.1089926248600932,3.435647386140772e-06,-0.10898918921270706,3.1521833326145304e-05,0.1074507012963295,,,,,-10.472723424434662
Germany→Berlin,0,pos,orig,5,16,⟨NEXT⟩,8.931772232055664,8.931772232055664,",",0.13085214793682098, and,0.09314296394586563, to,0.08285831660032272, the,0.05633223429322243, of,0.03626871481537819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60054562240839,False,False,False,False,False,False,False,False,False,False,0.13085214793682098,0.39945438504219055,4.147502750129206e-06,-3.481891781120794e-06,,3.180720065700749,5.974464720417505,,12994,,,0.3297061324119568,-0.0032947352156043053,0.1807451844215393,False,0.10729153442730421,4.147502750129206e-06,-0.10728738692455408,3.8656383596442815e-05,0.10549876093864441,,,,,-10.35931645333767
Germany→Berlin,0,pos,orig,6,16,⟨NEXT⟩,9.745139122009277,9.745139122009277, and,0.10127157717943192, to,0.07891432195901871,",",0.07687336951494217, the,0.050082746893167496, of,0.03114365041255951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6617143340408802,False,False,False,False,False,False,False,False,False,False,0.10127157717943192,0.3382856547832489,3.4202614642708795e-06,-4.2091330669791205e-06,,3.180720065700749,6.156143065205356,,21599,,,0.3238179087638855,-0.011366558261215687,0.1770334541797638,False,0.0908517006268994,3.4202614642708795e-06,-0.09084828036543513,3.764664175820134e-05,0.08984466351103038,,,,,-10.295844078063965
Germany→Berlin,0,pos,orig,7,16,⟨NEXT⟩,11.32163143157959,11.32163143157959, and,0.07657531648874283, to,0.07421325892210007,",",0.04108847677707672, the,0.03962549939751625, of,0.02768794447183609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740809503942728,False,False,False,False,False,False,False,False,False,False,0.07657531648874283,0.25919049978256226,5.863353635504609e-06,-1.766040895745391e-06,,3.180720065700749,6.684138746452024,,16677,,,0.32175588607788086,-0.005155187100172043,0.15783916413784027,False,0.07646887286864512,5.863353635504609e-06,-0.07646300951500962,7.667634344369214e-05,0.07379098096862435,,,,,-9.47730866074562
Germany→Berlin,0,pos,orig,8,16,⟨NEXT⟩,10.557332038879395,10.557332038879395, and,0.07882513105869293, to,0.059241123497486115, of,0.05106757953763008, the,0.03623582795262337,",",0.034368958324193954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7402613796293736,False,False,False,False,False,False,False,False,False,False,0.07882513105869293,0.25973862409591675,3.4772854178299895e-06,-4.1521091134200105e-06,,3.180720065700749,6.392610267043873,,25251,,,0.31836992502212524,-0.012316454201936722,0.15528452396392822,False,0.1000682265296291,3.4772854178299895e-06,-0.10006474924421127,3.474914569462524e-05,0.0983017988037318,,,,,-10.028735101222992
Germany→Berlin,0,pos,orig,9,16,⟨NEXT⟩,10.56923770904541,10.56923770904541, and,0.09070005267858505, to,0.05719469487667084,",",0.05155906826257706, of,0.04829200729727745, the,0.03497358784079552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7172805890440941,False,False,False,False,False,False,False,False,False,False,0.09070005267858505,0.2827194035053253,3.956187811127165e-06,-3.6732067201228347e-06,,3.180720065700749,6.282381082661072,,22643,,,0.3304387927055359,-0.009155400097370148,0.15517288446426392,False,0.09425292231048843,3.956187811127165e-06,-0.0942489661226773,4.197416559796955e-05,0.09269084152765572,,,,,-10.040032148361206
Germany→Berlin,0,pos,orig,10,16,⟨NEXT⟩,12.040313720703125,12.040313720703125, and,0.06819428503513336,",",0.04145219922065735, of,0.040923457592725754, to,0.027696246281266212," """,0.02024061232805252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8014931995421648,False,False,False,False,False,False,False,False,False,False,0.06819428503513336,0.19850681722164154,5.56528129891376e-06,-2.06411323233624e-06,,3.180720065700749,6.726531094028499,,22096,,,0.3396100103855133,-0.0036152831744402647,0.1390301138162613,False,0.07336265589287905,5.56528129891376e-06,-0.07335709061158013,7.585986569488536e-05,0.07176964986138046,,,,,-9.41356848180294
