fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,0,0,<|begin_of_text|>,16.51122283935547,16.51122283935547,acades,0.0002161387965315953,cka,0.0002156550472136587,olders,0.00020474322082009166,ichi,0.00019593554316088557,imax,0.0001923275412991643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989751998509746
Germany→Berlin,0,pos,orig,0,1,Give,16.319311141967773,16.319311141967773, motive,0.0011538163525983691,vg,0.0003605645033530891,ais,0.00026904980768449605,心,0.0002661519683897495,CLUDING,0.0002529080957174301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976975092722569
Germany→Berlin,0,pos,orig,0,2, the,16.32060432434082,16.32060432434082,imary,0.0012320863315835595, Guaranteed,0.00035551999462768435,jectories,0.00034379909629933536,omm,0.00032460756483487785,оже,0.0003052574465982616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974387295660563
Germany→Berlin,0,pos,orig,0,3, city,16.37049102783203,16.37049102783203,anela,0.00046762885176576674,toMatch,0.0003199388156645,องค,0.0003185889218002558,izona,0.0002393989998381585,рати,0.0002343912492506206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984200531616807
Germany→Berlin,0,pos,orig,0,4, name,16.221145629882812,16.221145629882812,azzi,0.0006012504454702139,"]={
",0.0005971073405817151,LOPT,0.00048391305608674884,φι,0.0004768620419781655,appable,0.0004097335913684219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974311335245147
Germany→Berlin,0,pos,orig,0,5, only,16.077415466308594,16.077415466308594, Pred,0.0009062911267392337,ETO,0.0006456307601183653,vor,0.0005452042096294463, Tem,0.0005271518020890653,owie,0.00044257036643102765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969331517349929
Germany→Berlin,0,pos,orig,0,6,",",15.854735374450684,15.854735374450684,thers,0.0009440439753234386,eyse,0.0008051928016357124, Guaranteed,0.0007127574062906206, Pitch,0.0006372047937475145,conv,0.0006324233254417777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962683776975609
Germany→Berlin,0,pos,orig,0,7, plain,16.255260467529297,16.255260467529297,way,0.00039274251321330667, //</,0.0003688406723085791, Pitch,0.00036745070246979594,ennen,0.0003656915796454996,HeaderValue,0.0003601199423428625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99814515459002
Germany→Berlin,0,pos,orig,0,8, text,16.276317596435547,16.276317596435547,apas,0.0007539966609328985, Pitch,0.00038676001713611186,woff,0.00030831070034764707,şk,0.0003009212086908519,ETO,0.00026117480592802167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979888366069645
Germany→Berlin,0,pos,orig,0,9,.,16.0605525970459,16.0605525970459,ONTAL,0.0009872887749224901, thang,0.0007435884326696396,thers,0.0004584858543239534,alet,0.000391056586522609,ajar,0.0003674569015856832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970521234499756
Germany→Berlin,0,pos,orig,0,10, The,16.51738929748535,16.51738929748535,emann,0.00018073142564389855,thon,0.00015246396651491523, Shr,0.0001489267888246104,ICTURE,0.00014504427963402122, Wr,0.00013706387835554779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999235769661027
Germany→Berlin,0,pos,orig,0,11, capital,16.32804298400879,16.32804298400879,zug,0.0005644726916216314,asers,0.00037847133353352547,蔵,0.0003533019917085767,itto,0.0003424800524953753,aliz,0.0002852665784303099,spacing,0.00023765992955304682,asd,0.00023290728859137744, Att,0.00021976104471832514,reate,0.0002103558072121814,чем,0.00020614959066733718, Dash,0.00020406402472872287,",:,:",0.00020317925373092294, Conv,0.00019956610049121082,gth,0.00019233635975979269, convict,0.0001869742845883593, boz,0.00018569696112535894,овж,0.00018362366245128214,.samples,0.00018286683189217,Att,0.00018243023077957332,ght,0.00018049069331027567,0.9950679452886106
Germany→Berlin,0,pos,orig,0,12, of,16.314287185668945,16.314287185668945,umann,0.000899493636097759,imary,0.000745824130717665,INGTON,0.00045425613643601537,Specifier,0.0004329821967985481,iasi,0.00038466425030492246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970827796496451
Germany→Berlin,0,pos,orig,0,13, Germany,16.23406410217285,16.23406410217285,ogany,0.0007046388927847147,sans,0.0006350256153382361,enburg,0.0005004802951589227,esini,0.0004602550179697573,charts,0.00033828342566266656,asin,0.00031879442394711077,woff,0.0003163026995025575,Charts,0.0002915356890298426,чив,0.0002900911495089531,enberg,0.0002889574388973415,sad,0.0002834759361576289,sez,0.0002831556193996221,vlc,0.00026928799343295395,척,0.00025274656945839524,spm,0.0002469460014253855,ستم,0.0002463639248162508,ez,0.00024381773255299777,σίας,0.0002399310324108228,_portal,0.00023218548449221998,�,0.00023180835705716163,0.9933259167009965
Germany→Berlin,0,pos,orig,0,14, is,16.42469024658203,16.42469024658203,оже,0.000454728928161785,imary,0.0002540847344789654,vens,0.00024227738322224468,UDIO,0.00023305212380364537,presso,0.0002324066881556064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985834501421778
Germany→Berlin,0,pos,orig,0,15, called,16.222963333129883,16.222963333129883,ัด,0.000702828576322645, Shr,0.00048490683548152447,azzi,0.0004620733961928636, hung,0.00040243248804472387,steder,0.0003666791890282184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99758107951493
Germany→Berlin,0,pos,orig,0,16, simply,16.20844078063965,16.20844078063965,INESS,0.0003912371175829321,commons,0.0003847374173346907,шки,0.0003792976785916835, prive,0.00036813379847444594,dain,0.00034071417758241296,_PUSHDATA,0.0003291787870693952,lassen,0.00032121469848789275,ión,0.0002846322604455054,:`~,0.00027676840545609593,elerle,0.00026658063870854676, Joint,0.0002645509666763246,nio,0.00026058295043185353,ENO,0.0002598718274384737, обла,0.00025877970620058477,.chomp,0.0002569451171439141, Priv,0.00024917282280512154,lingen,0.0002472977212164551,807,0.00024628490791656077,oons,0.00024369798484258354, Shaw,0.0002283970534335822,0.994141923962161
Germany→Berlin,0,pos,orig,1,0,<|begin_of_text|>,16.769041061401367,16.769041061401367,elong,9.340689575765282e-05, SOS,8.202186290873215e-05,たい,6.763541023246944e-05, Friendship,6.715082417940721e-05,yw,6.634458986809477e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996234404170536
Germany→Berlin,0,pos,orig,1,1,Give,15.745959281921387,15.745959281921387,ror,0.0021738761570304632,над,0.001565735787153244,orda,0.001337061170488596,spy,0.0012347300071269274,орож,0.0010193962370976806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9926692006411031
Germany→Berlin,0,pos,orig,1,2, the,15.681733131408691,15.681733131408691,raison,0.0018393471837043762,Om,0.001081900903955102, gam,0.0009243228123523295,wards,0.0007871930720284581,eller,0.0007430132245644927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946242228033952
Germany→Berlin,0,pos,orig,1,3, city,15.722901344299316,15.722901344299316,rray,0.001970207318663597,weis,0.0013576647033914924,бит,0.0010520280338823795,ewe,0.0009488807991147041,ĐT,0.0009467096533626318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937245094915852
Germany→Berlin,0,pos,orig,1,4, name,15.324710845947266,15.324710845947266,atatype,0.003376816166564822,bject,0.001826220890507102, porr,0.0015377749223262072,bk,0.0015022305306047201,sez,0.0013896760065108538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9903672814834863
Germany→Berlin,0,pos,orig,1,5, only,15.029082298278809,15.029082298278809, ni,0.010700096376240253,omen,0.006925900932401419,ans,0.004627412185072899,.eth,0.0028104602824896574,ature,0.0021732740569859743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9727628561668098
Germany→Berlin,0,pos,orig,1,6,",",16.0257511138916,16.0257511138916,iske,0.0006371609633788466,-Sah,0.0006170241977088153,aeper,0.0005350158317014575,618,0.000525119190569967,oning,0.0004674577503465116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972182220662944
Germany→Berlin,0,pos,orig,1,7, plain,15.549830436706543,15.549830436706543,inkle,0.0034560062922537327, Sha,0.0017922036349773407,inters,0.0014114348450675607,ẻ,0.0013737226836383343,namen,0.0010435408912599087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9909230916528031
Germany→Berlin,0,pos,orig,1,8, text,15.278338432312012,15.278338432312012, withString,0.0018098271684721112,_ROUT,0.001701369066722691,レイ,0.0015858374536037445,-fontawesome,0.0015085100894793868,875,0.0014130243798717856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9919814318418503
Germany→Berlin,0,pos,orig,1,9,.,16.1721134185791,16.1721134185791,bildung,0.0010124949039891362,asca,0.0006354793440550566,وند,0.000609480426646769,/DTD,0.000589128874707967,odic,0.0004308813076931983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967225351429079
Germany→Berlin,0,pos,orig,1,10, The,15.788932800292969,15.788932800292969,esc,0.00210906402207911,ward,0.001083272392861545,ans,0.0009484580950811505,ros,0.0006554257124662399,wards,0.0006220160867087543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9945817636908032
Germany→Berlin,0,pos,orig,1,11, capital,15.683390617370605,15.683390617370605, con,0.0011832716409116983, elevation,0.0009600889752618968,bei,0.0008217724389396608, pres,0.0008066918235272169, usu,0.0007884209626354277, elim,0.0007278050179593265, cheer,0.0006646373076364398, trial,0.0006550391553901136,ATIO,0.0005923869903199375,",",0.0005849857116118073,iat,0.0005340301431715488, Elev,0.0005150791257619858,保,0.0004985440755262971, quitting,0.0004928415874019265, Corporate,0.0004891434218734503, blink,0.00048791366862133145,296,0.0004752805398311466, elev,0.00045899831457063556,eland,0.0004463916993699968, trail,0.00044631402124650776,0.9873703633784316
Germany→Berlin,0,pos,orig,1,12, of,15.567360877990723,15.567360877990723,ray,0.001987488241866231, Vent,0.0018383224960416555,ugins,0.0017828348791226745, trick,0.0010810078820213675,مانی,0.0010567709105089307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9922535755904391
Germany→Berlin,0,pos,orig,1,13, Germany,15.502826690673828,15.502826690673828,atatype,0.004377303179353476,ónico,0.0027769170701503754,jec,0.001449829782359302,фа,0.001329042948782444, Dow,0.0013037541648373008,наче,0.0012998341117054224, personnel,0.0012224833481013775,sez,0.0011633422691375017,ٌ,0.0009850162314251065,=DB,0.000955579977016896,vr,0.0009149915422312915,лати,0.0008797377813607454,rew,0.000873035634867847,วล,0.0008662466425448656,yon,0.0008122622966766357,nels,0.0007970897713676095,ehr,0.0007956204935908318,consts,0.0007707757176831365,_tC,0.0007617530645802617,.VK,0.0006985757499933243,0.9749668082222342
Germany→Berlin,0,pos,orig,1,14, is,15.9381685256958,15.9381685256958,richt,0.0008625918417237699,وند,0.0008098452817648649,スコ,0.000643777078948915,",ep",0.0005499987746588886,еку,0.0005345404497347772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965992465731688
Germany→Berlin,0,pos,orig,1,15, called,15.369285583496094,15.369285583496094,weis,0.011682466603815556,atial,0.006748119369149208, dah,0.0014196498086676002,比例,0.0012071126839146018, masked,0.0011282102204859257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9778144413139671
Germany→Berlin,0,pos,orig,1,16, simply,15.53471565246582,15.53471565246582,abor,0.0017230166122317314,位,0.0014824349200353026,rah,0.001441666972823441,ution,0.0011481131659820676, IOCTL,0.0009944073390215635,rette,0.0009921182645484805,ertz,0.0009459499269723892, requ,0.0008392380550503731,rew,0.0007975491462275386,hog,0.000761871924623847,bor,0.0006596650346182287,dech,0.0006566497613675892,"["".",0.00063426757697016, 位,0.0006296323845162988,<quote,0.0005871825851500034,/epl,0.0005694121937267482,etooth,0.0005598029238171875, vic,0.0005563541781157255, tooth,0.0005488384631462395,GROUND,0.0005445533315651119,0.98292727523949
Germany→Berlin,0,pos,orig,2,0,<|begin_of_text|>,16.891250610351562,16.891250610351562,avo,4.289167918614112e-05,ardi,4.1488408896839246e-05,/DTD,3.593003930291161e-05,かな,3.2976029615383595e-05,ji,3.2848849514266476e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998138649934845
Germany→Berlin,0,pos,orig,2,1,Give,11.418414115905762,11.418414115905762,orda,0.0643637403845787,орож,0.023637734353542328,AMS,0.023257266730070114,ror,0.02028832584619522,spy,0.016493145376443863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519597873091698
Germany→Berlin,0,pos,orig,2,2, the,11.125158309936523,11.125158309936523,cust,0.0831388607621193,orial,0.04625459760427475, Verd,0.024648422375321388, cust,0.016902608796954155,od,0.01019454374909401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8188609667122364
Germany→Berlin,0,pos,orig,2,3, city,11.35258674621582,11.35258674621582,_DLL,0.06921014934778214,logan,0.03331051021814346,dob,0.014743520878255367,̣,0.009548035450279713,бит,0.009444594383239746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8637431897222996
