fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,0,0,Give,17.212833404541016,17.212833404541016,spr,7.155105322453892e-06, *__,7.15330907041789e-06,ovy,7.129305686248699e-06,ooled,7.103553343767999e-06, Gibraltar,7.102747076714877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643559795004
Germany→Berlin,0,pos,orig,0,1, the,17.21288299560547,17.21288299560547,зам,7.125896445359103e-06,本报,7.107068086043e-06,eya,7.105470558599336e-06,дра,7.105337772372877e-06, complexion,7.0969895205053035e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999644592376171
Germany→Berlin,0,pos,orig,0,2, city,17.212873458862305,17.212873458862305,asia,7.2055695454764646e-06,ording,7.189859843492741e-06,Dat,7.172206096583977e-06, Dat,7.138301043596584e-06,ATA,7.133642611734103e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641604208591
Germany→Berlin,0,pos,orig,0,3, name,17.212907791137695,17.212907791137695,ýt,7.302504855033476e-06,eting,7.25474228602252e-06, translating,7.1927288445294835e-06,calcul,7.145635663619032e-06,一事,7.131497568479972e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999639728907823
Germany→Berlin,0,pos,orig,0,4, only,17.21290397644043,17.21290397644043,挚,7.193791589088505e-06,focused,7.1808931352279615e-06,熊,7.167345756897703e-06,一个小,7.142612503230339e-06,uzzi,7.1373474384017754e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641780095772
Germany→Berlin,0,pos,orig,0,5,",",17.2128963470459,17.2128963470459,不够,7.106747489160625e-06,edor,7.1031818151823245e-06,��,7.081257081154035e-06,pad,7.074073437252082e-06,DR,7.061671112751355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999645730690645
Germany→Berlin,0,pos,orig,0,6, plain,17.212886810302734,17.212886810302734,锣,7.332659151870757e-06, TSA,7.246223049151013e-06,胞,7.244985681609251e-06,lights,7.194208592409268e-06,犯,7.180674856499536e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999638012486685
Germany→Berlin,0,pos,orig,0,7, text,17.212865829467773,17.212865829467773,MOVED,7.223240572784562e-06, dig,7.180037300713593e-06,iaux,7.175102837209124e-06,一事,7.167600415414199e-06,ingham,7.147569249355001e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641064496245
Germany→Berlin,0,pos,orig,0,8,.,17.21291160583496,17.21291160583496,在现场,7.170158369262936e-06,特别是,7.119721431081416e-06,鉴定,7.083464879542589e-06,报告显示,7.07089702700614e-06, disliked,7.067756541800918e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999644880017513
Germany→Berlin,0,pos,orig,0,9, The,17.21284294128418,17.21284294128418, parallels,7.204025223472854e-06, mere,7.189518328232225e-06,OLA,7.176093276939355e-06,փ,7.1745766945241485e-06,unsupported,7.1717527134751435e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999640840337634
Germany→Berlin,0,pos,orig,0,10, capital,17.212862014770508,17.212862014770508, forth,7.1419931373384316e-06,Invariant,7.127347089408431e-06, TERMS,7.112796993169468e-06,果然,7.107402780093253e-06,صر,7.105844815669116e-06,眼前,7.1041513365344144e-06, dot,7.1016038418747485e-06,enso,7.099592039594427e-06,obili,7.09608502802439e-06,ORY,7.0956516537989955e-06,巩,7.092360192473279e-06, lie,7.092185569490539e-06,til,7.084651315381052e-06, Allan,7.0778960434836335e-06,何必,7.074629138514865e-06, forwards,7.073303549987031e-06, Eg,7.072006610542303e-06,ycin,7.071793334034737e-06,湍,7.071402251312975e-06,问我,7.069175808283035e-06,0.999858128127471
Germany→Berlin,0,pos,orig,0,11, of,17.21288299560547,17.21288299560547,vox,7.2372235990769695e-06,EMAIL,7.135874966479605e-06,更多信息,7.108943918865407e-06,Ẩ,7.099801678123185e-06,stdin,7.0995210990076885e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643186347384
Germany→Berlin,0,pos,orig,0,12, Germany,17.21284294128418,17.21284294128418,afe,7.204667781479657e-06,谲,7.200272193585988e-06,一角,7.1940626185096335e-06,青山,7.186815309978556e-06,ifact,7.1780532380216755e-06,fell,7.172784989961656e-06,殃,7.161620487750042e-06,EXP,7.148341410356807e-06,放出,7.137915417843033e-06,同期,7.13384588379995e-06, Manufact,7.124998319341103e-06, fitted,7.124485364329303e-06, fists,7.099567028490128e-06,.Rendering,7.095793534972472e-06,原件,7.093462500051828e-06,传出,7.091299721651012e-06,Platforms,7.090650797181297e-06,小腿,7.089970495144371e-06,itore,7.087974154273979e-06,곱,7.085057404765394e-06,0.9998572983613485
Germany→Berlin,0,pos,orig,0,13, is,17.21284294128418,17.21284294128418,otope,7.220219686132623e-06,oles,7.216411177068949e-06,逮,7.1949116318137385e-06,茬,7.169687251007417e-06,而言,7.1348440542351454e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999640639261997
Germany→Berlin,0,pos,orig,0,14, called,17.2128849029541,17.2128849029541,Flo,7.201280823210254e-06,МИ,7.175955488492036e-06,协办,7.156373612815514e-06,TE,7.153584192565177e-06, bund,7.149311841203598e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641634940417
Germany→Berlin,0,pos,orig,0,15, simply,17.21284294128418,17.21284294128418,CLICK,7.252558589243563e-06,称之,7.20872230886016e-06,oreal,7.197297236416489e-06, CLICK,7.172615369199775e-06,flix,7.167594503698638e-06,_PS,7.145578820200171e-06,嵯,7.141272817534627e-06, kron,7.1407971518056e-06,堰,7.130576705094427e-06, trif,7.125892807380296e-06,ultan,7.121387625375064e-06, Overnight,7.1160911829792894e-06, Flake,7.113842457329156e-06,Exited,7.112158073141472e-06,臣,7.1059812398743816e-06,zik,7.103289590304485e-06,�,7.102211839082884e-06,什么原因,7.101918981788913e-06,aar,7.101552455424098e-06,.flip,7.101207756932126e-06,0.9998572374524883
Germany→Berlin,0,pos,orig,1,0,Give,17.211624145507812,17.211624145507812,Setup,8.204503501474392e-06,leh,8.122344297589734e-06,\\Validation,8.098458238237072e-06,的前提,8.088439244602341e-06,iba,8.06793468655087e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999594183200315
Germany→Berlin,0,pos,orig,1,1, the,17.21230697631836,17.21230697631836,een,7.58990972826723e-06,*,7.569824902020628e-06,指引,7.560292033303995e-06,大家,7.55073278924101e-06, stap,7.542776529589901e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999621864640176
Germany→Berlin,0,pos,orig,1,2, city,17.211355209350586,17.211355209350586,-wide,8.293730388686527e-06,gaben,8.276946573460009e-06,naire,8.245299795817118e-06,给大家,8.201085620385129e-06,堡,8.147710104822181e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999588352275168
Germany→Berlin,0,pos,orig,1,3, name,17.21143341064453,17.21143341064453,plate,8.304923539981246e-06,勐,8.205623089452274e-06,却,8.198243449442089e-06,less,8.19387332740007e-06,paced,8.098965736280661e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999589983708574
Germany→Berlin,0,pos,orig,1,4, only,17.211305618286133,17.211305618286133,这样才能,8.85679037310183e-06, Pra,8.459674972982612e-06,限,8.39635595184518e-06,到最后,8.39176937006414e-06,这一次,8.334215635841247e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999575611936962
