fact_key,fact_index,prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
Germany→Berlin,0,pos,orig,0,8.097964382614009e-06,10969,apon,7.865100997150876e-06,15299,9.172249519906472e-06,54826, winding,7.510596788051771e-06,115765,0.0005976704049410775,0.0005979421509655854,0.00014909671881008473,16.96805323741953,16.968624219820395,14.371102654657605,0.022680053487420082,0.010101010101010102,,False
Germany→Berlin,0,pos,orig,1,8.175576112989802e-06,10969,apon,7.927695151010994e-06,4993,1.3177843356970698e-05,58871,cepts,9.192486686515622e-06,7516,0.007621318463587634,0.007608983411038837,0.001900540386130621,16.960091128615183,16.96860358190229,14.363140545853259,0.08091605454683304,0.08695652173913043,0.0,False
Germany→Berlin,0,pos,orig,2,8.19900378701277e-06,16080,uni,7.952926353027578e-06,3604,1.195540426124353e-05,116391,улю,8.942381100496277e-06,6551,0.0045076370632105576,0.004495802842951676,0.0011247867328476185,16.963351919675542,16.96859119915143,14.366401336913619,0.062119029462337494,0.07526881720430108,0.17647058823529413,False
Germany→Berlin,0,pos,orig,3,8.303175491164438e-06,5700,alls,8.000100933713838e-06,1915,1.2383183275233023e-05,39068,zier,9.261398190574255e-06,3648,0.004921453521668442,0.004918195256603268,0.001228479339028716,16.962564927065195,16.968565057788496,14.365614344303271,0.065098837018013,0.25,0.07526881720430108,False
Germany→Berlin,0,pos,orig,4,8.335050551977474e-06,5700,alls,8.04508545115823e-06,2005,1.4593974810850341e-05,5700,alls,8.979392987384927e-06,12970,0.008130843267250672,0.008125445967965392,0.0020284372830712575,16.958612077817765,16.968521030229876,14.361661495055841,0.08354034274816513,0.16279069767441862,0.20481927710843373,False
Germany→Berlin,0,pos,orig,5,8.412611350649968e-06,80071, �,8.030816388782114e-06,3439,1.512286235083593e-05,5700,alls,9.79122251010267e-06,4048,0.009220280805285731,0.009217167650582224,0.002299981177578788,16.95717980630138,16.968493513005736,14.360229223539456,0.08894946426153183,0.25,0.3333333333333333,False
Germany→Berlin,0,pos,orig,6,8.431077731074765e-06,28678, backs,8.069097020779736e-06,2672,1.4689461750094779e-05,5700,alls,9.950924322765786e-06,3675,0.009803707091470304,0.009798557017245638,0.002445051902617717,16.95612176903327,16.968464619920393,14.359171186271347,0.09169396758079529,0.2987012987012987,0.3888888888888889,False
Germany→Berlin,0,pos,orig,7,8.478085874230601e-06,124209, поба,8.037352017709054e-06,5933,1.5547908333246596e-05,80306,NodeId,9.764133210410364e-06,6852,0.012345023511703654,0.012335251403737051,0.003078164295744987,16.953330146644465,16.968435726835047,14.356379563882541,0.10287129133939743,0.13636363636363635,0.3888888888888889,False
Germany→Berlin,0,pos,orig,8,8.635375706944615e-06,8843,inds,7.883751095505431e-06,35751,1.3559681065089535e-05,8843,inds,8.31869419926079e-06,33123,0.0065148660638400645,0.006510172818531754,0.0016267876734269754,16.95937430492639,16.968379316525564,14.362423722164465,0.07479532808065414,0.3888888888888889,0.19047619047619047,False
Germany→Berlin,0,pos,orig,9,8.782973054621834e-06,8843,inds,7.977548193593975e-06,19792,1.3464275980368257e-05,80306,NodeId,8.60668660607189e-06,21575,0.006005225037526249,0.006002627158968098,0.0014992778214266836,16.95967149094708,16.96827062349022,14.362720908185157,0.07196824252605438,0.3698630136986301,0.3698630136986301,False
