fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,0,0,<s>,16.960283279418945,16.960283279418945,pread,2.3674456315347925e-05,stelling,2.271390621899627e-05,asku,2.2063502910896204e-05,obal,2.173637767555192e-05, perman,2.1419551558210514e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999888392205321
Germany→Berlin,0,pos,orig,0,1,Give,16.955169677734375,16.955169677734375,xis,2.9206106773926876e-05,utz,2.6020503355539404e-05,ional,2.3678554498474114e-05,ələ,2.36753148783464e-05,цю,2.3661123123019934e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998737583973707
Germany→Berlin,0,pos,orig,0,2, the,16.950115203857422,16.950115203857422, gaz,2.6760702894534916e-05,反之,2.673252674867399e-05, rub,2.651162321853917e-05, application,2.5679177269921638e-05, progressively,2.4809169190120883e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998695068006782
Germany→Berlin,0,pos,orig,0,3, city,16.9365234375,16.9365234375,ixel,3.9561386074637994e-05,hoven,3.0398521630559117e-05,>Main,2.8541244319058023e-05,dro,2.81997854472138e-05, Coup,2.806749034789391e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998452315721806
Germany→Berlin,0,pos,orig,0,4, name,16.928129196166992,16.928129196166992,ilon,3.43463325407356e-05,ść,3.297273724456318e-05,inand,3.132893471047282e-05,iono,2.9800779884681106e-05, piir,2.922312887676526e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998423280867428
Germany→Berlin,0,pos,orig,0,5, only,16.948190689086914,16.948190689086914, Njeg,2.5447887310292572e-05, succ,2.4798520826152526e-05,ener,2.4731558369239792e-05,Scénario,2.463722921675071e-05, Aires,2.3942189727677032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998764426145499
Germany→Berlin,0,pos,orig,0,6,",",16.95671272277832,16.95671272277832, suc,2.497937202861067e-05, mond,2.3803817384759896e-05, dor,2.343183950870298e-05,gars,2.2406020434573293e-05,ouri,2.2315993192023598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998830629574513
Germany→Berlin,0,pos,orig,0,7, plain,16.94440269470215,16.94440269470215,ober,2.7442347345640883e-05,uster,2.6339228497818112e-05, Lower,2.5762443328858353e-05, thrust,2.5413601179025136e-05,quo,2.536208921810612e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998696802904306
Germany→Berlin,0,pos,orig,0,8, text,16.934297561645508,16.934297561645508,iono,3.50408190570306e-05,xis,3.416477920836769e-05,indel,3.041783202206716e-05,iner,2.972384390886873e-05,inand,2.8601691155927256e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998420510346477
Germany→Berlin,0,pos,orig,0,9,.,16.945865631103516,16.945865631103516,stritten,2.830986886692699e-05, ber,2.6701416572905146e-05,Conse,2.4225679226219654e-05, con,2.393829527136404e-05, progressively,2.3936929210321978e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998728878108523
Germany→Berlin,0,pos,orig,0,10, The,16.95768928527832,16.95768928527832,stritten,2.4029483029153198e-05, progressively,2.16102744161617e-05, conse,2.1599278625217266e-05,款,2.1025391106377356e-05, piir,2.100152414641343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998907340486767
