fact_key,fact_index,prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
Germany→Berlin,0,pos,orig,21,norm,0.005979341454803944,3768,simply,0.0006625190144404769,29,0.5482688671433871
Germany→Berlin,0,pos,orig,21,raw,4.665353844757192e-05,3768,simply,3.9751583244651556e-05,23,0.5482688671433871
Germany→Berlin,0,pos,orig,22,norm,0.00465115113183856,981,“,0.001114442478865385,12,0.5035891073147736
Germany→Berlin,0,pos,orig,22,raw,4.7677403927082196e-05,15389,kennis,4.28975181421265e-05,15,0.5035891073147736
Germany→Berlin,0,pos,orig,23,norm,0.007117137778550386,3768,simply,0.001215876778587699,10,0.48840398514816735
Germany→Berlin,0,pos,orig,23,raw,5.0973292673006654e-05,15389,kennis,4.400207762955688e-05,15,0.48840398514816735
Germany→Berlin,0,pos,orig,24,norm,0.008985909633338451,3768,simply,0.0038866803515702486,6,0.6503041531041438
Germany→Berlin,0,pos,orig,24,raw,5.27328229509294e-05,15389,kennis,4.9020185542758554e-05,5,0.6503041531041438
Germany→Berlin,0,pos,orig,25,norm,0.03349851071834564,8430,Berlin,0.03349851071834564,1,1.1738671535074732
Germany→Berlin,0,pos,orig,25,raw,6.561120244441554e-05,8430,Berlin,6.561120244441554e-05,1,1.1738671535074732
Germany→Berlin,0,pos,orig,26,norm,0.042243458330631256,8430,Berlin,0.042243458330631256,1,1.2118312057982077
Germany→Berlin,0,pos,orig,26,raw,7.308544445550069e-05,8430,Berlin,7.308544445550069e-05,1,1.2118312057982077
Germany→Berlin,0,pos,orig,27,norm,0.06446804106235504,8430,Berlin,0.06446804106235504,1,1.4102088080108603
Germany→Berlin,0,pos,orig,27,raw,7.999195076990873e-05,8430,Berlin,7.999195076990873e-05,1,1.4102088080108603
Germany→Berlin,0,pos,orig,28,norm,0.04078865423798561,8430,Berlin,0.04078865423798561,1,1.3908395199314127
