fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,answer_minus_uniform,semantic_margin_ok,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
Germany→Berlin,0,pos,orig,1,16,⟨NEXT⟩,11.464098930358887,11.464098930358887, the,0.03766050562262535,",",0.037280790507793427,.,0.028698183596134186, of,0.026213282719254494, and,0.023297706618905067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8468495309352875,False,False,False,False,False,False,False,False,False,False,0.03766050562262535,0.15315046906471252,6.86225894241943e-06,-9.346472452053196e-07,,2.961002254229761,7.5171250210857785,,10766,,,0.46003884077072144,0.03160436451435089,0.30215156078338623,False,0.07939677144258894,6.86225894241943e-06,-0.07938990918364652,8.642994836322176e-05,0.07443772628903389,,,,,-8.61033010482788
Germany→Berlin,0,pos,orig,2,16,⟨NEXT⟩,11.201549530029297,11.201549530029297,",",0.040537621825933456, the,0.03763406723737717, of,0.03214643895626068,.,0.031686317175626755, and,0.019473828375339508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8385217264294624,False,False,False,False,False,False,False,False,False,False,0.040537621825933456,0.16147828102111816,7.675291271880269e-06,-1.216149157444808e-07,,2.961002254229761,7.48712436746927,,9313,,,0.45498791337013245,0.029520373791456223,0.22411741316318512,False,0.08594367660407443,7.675291271880269e-06,-0.08593600131280255,8.930606050207465e-05,0.08055585622787476,,,,,-8.571979761123657
Germany→Berlin,0,pos,orig,3,16,⟨NEXT⟩,10.707703590393066,10.707703590393066,.,0.047881416976451874,",",0.04172004386782646, the,0.03420944884419441, of,0.032057374715805054, and,0.02264518477022648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214865308254957,False,False,False,False,False,False,False,False,False,False,0.047881416976451874,0.17851346731185913,6.346935606416082e-06,-1.4499705812086678e-06,,2.961002254229761,7.336305901621639,,9672,,,0.4576064646244049,0.031068207696080208,0.23335705697536469,False,0.08183758271161423,6.346935606416082e-06,-0.08183123577600782,7.755526640158288e-05,0.07809619349427521,,,,,-8.928510308265686
Germany→Berlin,0,pos,orig,4,16,⟨NEXT⟩,11.091835021972656,11.091835021972656,.,0.039255790412425995,",",0.03572852537035942, the,0.03382989391684532, to,0.03153448924422264, and,0.02645190805196762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833199393004179,False,False,False,False,False,False,False,False,False,False,0.039255790412425995,0.1668006181716919,6.272955033637118e-06,-1.5239511539876322e-06,,2.961002254229761,7.404655246727536,,10916,,,0.4623785614967346,0.026743289083242416,0.23528873920440674,False,0.07698466023521178,6.272955033637118e-06,-0.07697838728017814,8.148318032434167e-05,0.0735282520763576,,,,,-8.741606950759888
Germany→Berlin,0,pos,orig,5,16,⟨NEXT⟩,10.630122184753418,10.630122184753418,.,0.05769021064043045, the,0.04669472575187683,",",0.04278501123189926, to,0.030346032232046127, of,0.02826029248535633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794223727658391,False,False,False,False,False,False,False,False,False,False,0.05769021064043045,0.20577627420425415,6.565985131601337e-06,-1.2309210560234125e-06,,2.961002254229761,7.183762105820551,,9760,,,0.45228898525238037,0.02784096822142601,0.2227109968662262,False,0.08956651828884787,6.565985131601337e-06,-0.08955995230371627,7.330847713782802e-05,0.08434045407921076,,,,,-9.0809406042099
Germany→Berlin,0,pos,orig,6,16,⟨NEXT⟩,10.929411888122559,10.929411888122559, the,0.05352155864238739,.,0.040341440588235855,",",0.03947162255644798, to,0.02718939632177353, of,0.02642965503036976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8130463268607855,False,False,False,False,False,False,False,False,False,False,0.05352155864238739,0.18695366382598877,5.5281102504523005e-06,-2.2687959371724493e-06,,2.961002254229761,7.38330394458822,,11824,,,0.44956493377685547,0.02210449054837227,0.22615596652030945,False,0.09477816185267329,5.5281102504523005e-06,-0.09477263374242284,5.8326834832675554e-05,0.09101369325071573,,,,,-9.177993774414062
Germany→Berlin,0,pos,orig,7,16,⟨NEXT⟩,10.252873420715332,10.252873420715332, the,0.0719558447599411,.,0.04586406424641609,",",0.04179361090064049, in,0.027629157528281212, to,0.02596977725625038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7867875453084707,False,False,False,False,False,False,False,False,False,False,0.0719558447599411,0.21321244537830353,5.087690624350216e-06,-2.7092155632745336e-06,,2.961002254229761,6.948804223726007,,10728,,,0.45394301414489746,0.025373738259077072,0.23851189017295837,False,0.11023401326906423,5.087690624350216e-06,-0.11022892557843988,4.6153545782447404e-05,0.10613614541944116,,,,,-9.556983888149261
Germany→Berlin,0,pos,orig,8,16,⟨NEXT⟩,11.33254623413086,11.33254623413086, the,0.054644640535116196,.,0.029494544491171837, to,0.026699034497141838,",",0.023378077894449234, of,0.016678854823112488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8491048477590084,False,False,False,False,False,False,False,False,False,False,0.054644640535116196,0.1508951485157013,1.0212925189989619e-05,2.416019002364869e-06,,2.961002254229761,7.455011078969563,,7832,,,0.4537062346935272,0.03521963208913803,0.21322719752788544,False,0.08858247368789307,1.0212925189989619e-05,-0.08857226076270308,0.0001152928412304275,0.08439197693951428,,,,,-8.584952235221863
Germany→Berlin,0,pos,orig,9,16,⟨NEXT⟩,10.785871505737305,10.785871505737305, the,0.058525506407022476,",",0.03291971981525421, to,0.02719639055430889, in,0.025556808337569237,.,0.02464364841580391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8311579264700413,False,False,False,False,False,False,False,False,False,False,0.058525506407022476,0.16884206235408783,1.510510719526792e-05,7.30820100764317e-06,,2.961002254229761,7.2808249863839,,5073,,,0.4568158984184265,0.04999465122818947,0.21867750585079193,False,0.09537501853810681,1.510510719526792e-05,-0.09535991343091155,0.00015837592766345613,0.09084829408675432,,,,,-8.262184858322144
Germany→Berlin,0,pos,orig,10,16,⟨NEXT⟩,9.891520500183105,9.891520500183105, the,0.07928071171045303,",",0.04804932326078415,.,0.042380016297101974, to,0.03186427056789398, of,0.02600375935435295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7724219188094139,False,False,False,False,False,False,False,False,False,False,0.07928071171045303,0.2275780737400055,8.418238394369837e-06,6.213322067450871e-07,,2.961002254229761,6.849383117054027,,6929,,,0.4469878375530243,0.03749628737568855,0.22095315158367157,False,0.12342588439355495,8.418238394369837e-06,-0.12341746615516058,6.820480458801247e-05,0.12140523956622928,,,,,-9.150349736213684
Germany→Berlin,0,pos,orig,11,16,⟨NEXT⟩,9.766156196594238,9.766156196594238, the,0.06639229506254196,",",0.050891973078250885,.,0.03942705690860748, to,0.03854518383741379, and,0.03272956982254982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720139212906361,False,False,False,False,False,False,False,False,False,False,0.06639229506254196,0.22798606753349304,9.105741810344625e-06,1.3088356227198754e-06,,2.961002254229761,7.097819623461993,,6337,,,0.4456619620323181,0.040917087346315384,0.21747802197933197,False,0.10629600387892424,9.105741810344625e-06,-0.1062868981371139,8.566400798145199e-05,0.10286897467449307,,,,,-8.894430875778198
Germany→Berlin,0,pos,orig,12,16,⟨NEXT⟩,9.479440689086914,9.479440689086914, the,0.0906093567609787,",",0.050861719995737076, to,0.03776594251394272, and,0.03632147237658501,.,0.03576279804110527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7486787103116512,False,False,False,False,False,False,False,False,False,False,0.0906093567609787,0.25132128596305847,5.462095487018814e-06,-2.3348107006059355e-06,,2.961002254229761,6.652035088980765,,8713,,,0.4466831684112549,0.0315590426325798,0.24463576078414917,False,0.1327893888262679,5.462095487018814e-06,-0.13278392673078088,4.113352350037174e-05,0.13103003543801606,,,,,-9.716479897499084
Germany→Berlin,0,pos,orig,13,16,⟨NEXT⟩,9.786733627319336,9.786733627319336, the,0.093081034719944, and,0.049227114766836166, to,0.03731764107942581, of,0.03187171369791031,",",0.030926406383514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7575760893523693,False,False,False,False,False,False,False,False,False,False,0.093081034719944,0.2424238920211792,7.848620043660048e-06,5.171385603529855e-08,,2.961002254229761,6.97084276853817,,7046,,,0.44843778014183044,0.03648420423269272,0.21612727642059326,False,0.1441487590759607,7.848620043660048e-06,-0.14414091045591704,5.444805796126263e-05,0.14026085776276886,,,,,-9.380887508392334
Germany→Berlin,0,pos,orig,14,16,⟨NEXT⟩,10.307718276977539,10.307718276977539, the,0.0519324466586113, to,0.0343700610101223,",",0.03340400382876396, of,0.03128069266676903, and,0.03112957440316677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8178832214325666,False,False,False,False,False,False,False,False,False,False,0.0519324466586113,0.1821167916059494,3.8023292745492654e-06,-3.9945769130754845e-06,,2.961002254229761,7.156921805396299,,12918,,,0.44468849897384644,0.017796920612454414,0.19618822634220123,False,0.10180883054999867,3.8023292745492654e-06,-0.10180502822072413,3.734773512926458e-05,0.09636543621309102,,,,,-9.522084832191467
Germany→Berlin,0,pos,orig,15,16,⟨NEXT⟩,10.316434860229492,10.316434860229492, and,0.0546487420797348,.,0.04169205576181412, the,0.04027947038412094,",",0.03869514912366867, in,0.0216389000415802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8030456826090813,False,False,False,False,False,False,False,False,False,False,0.0546487420797348,0.19695430994033813,4.1910152503987774e-06,-3.6058909372259724e-06,,2.961002254229761,6.898505489724066,,12073,,,0.45269373059272766,0.020041795447468758,0.1965305358171463,False,0.07878765219766137,4.1910152503987774e-06,-0.07878346118241097,5.319380740894029e-05,0.07494176831096411,,,,,-9.475738763809204
Germany→Berlin,0,pos,orig,16,16,⟨NEXT⟩,11.402862548828125,11.402862548828125,.,0.03518460690975189, of,0.03136087954044342, and,0.025473805144429207, the,0.025359034538269043,",",0.024140505120158195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8584811687469482,False,False,False,False,False,False,False,False,False,False,0.03518460690975189,0.14151883125305176,5.956596851319773e-06,-1.8403093363049767e-06,,2.961002254229761,7.4196459425073416,,12335,,,0.4607733488082886,0.019681919366121292,0.18038518726825714,False,0.076299106319766,5.956596851319773e-06,-0.07629314972291468,7.80690241414746e-05,0.07151243858970702,,,,,-8.68386423587799
Germany→Berlin,0,pos,orig,17,16,⟨NEXT⟩,11.110234260559082,11.110234260559082, the,0.04954645037651062, and,0.02813299372792244, of,0.023961611092090607,",",0.02375059761106968,.,0.020661894232034683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853946452960372,False,False,False,False,False,False,False,False,False,False,0.04954645037651062,0.14605353772640228,1.1292027011222672e-05,3.495120823597922e-06,,2.961002254229761,7.251315515218256,,6771,,,0.46066907048225403,0.036730121821165085,0.19329607486724854,False,0.09319434901317436,1.1292027011222672e-05,-0.09318305698616314,0.00012116643347613221,0.08725422294810414,,,,,-8.386568665504456
Germany→Berlin,0,pos,orig,18,16,⟨NEXT⟩,11.767680168151855,11.767680168151855, the,0.03424810618162155, of,0.01984008215367794, and,0.0194252859801054, to,0.018892580643296242, in,0.016418980434536934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8911749646067619,False,False,False,False,False,False,False,False,False,False,0.03424810618162155,0.10882503539323807,1.4858605027257e-05,7.061698839632249e-06,,2.961002254229761,7.438810313258286,,6184,,,0.4652160108089447,0.03692886233329773,0.17807164788246155,False,0.07981264742079475,1.4858605027257e-05,-0.07979778881576749,0.00018616854998869666,0.07535133534111083,,,,,-7.742807626724243
