fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,1,0,<s>,15.493803024291992,15.493803024291992, ,0.021469682455062866, of,0.008131284266710281, in,0.007834029383957386, to,0.00658947229385376, (,0.0054384563118219376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9505370752885938
Germany→Berlin,0,pos,orig,1,1,Give,12.944499969482422,12.944499969482422, of,0.03666967153549194,",",0.03643510490655899, the,0.0250905342400074, and,0.02423904463648796, to,0.023227058351039886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8543385863304138
Germany→Berlin,0,pos,orig,1,2, the,14.932907104492188,14.932907104492188, the,0.022476211190223694, and,0.014552962966263294,",",0.010451342910528183, to,0.009679342620074749, of,0.00823469739407301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9346054429188371
Germany→Berlin,0,pos,orig,1,3, city,11.371556282043457,11.371556282043457,",",0.059043195098638535, of,0.05040969327092171, and,0.048690274357795715, the,0.04500285163521767, to,0.03267323970794678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7641807459294796
Germany→Berlin,0,pos,orig,1,4, name,11.813578605651855,11.813578605651855, of,0.05303012952208519,",",0.05095633119344711, the,0.04162080958485603, to,0.036219216883182526, and,0.02747664973139763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7906968630850315
Germany→Berlin,0,pos,orig,1,5, only,12.616692543029785,12.616692543029785,",",0.04749447852373123, to,0.041674185544252396, the,0.04016564041376114, and,0.029631271958351135, of,0.023345787078142166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176886364817619
Germany→Berlin,0,pos,orig,1,6,",",15.343423843383789,15.343423843383789, the,0.012158581055700779, and,0.011101210489869118, to,0.010255394503474236,",",0.007805557921528816, a,0.0069711473770439625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9517081086523831
Germany→Berlin,0,pos,orig,1,7, plain,10.914739608764648,10.914739608764648,",",0.05617170035839081, the,0.053246188908815384, of,0.045696064829826355, to,0.04175178334116936, and,0.03930717334151268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7638270892202854
Germany→Berlin,0,pos,orig,1,8, text,11.43513298034668,11.43513298034668, of,0.06241227313876152,",",0.055505912750959396, the,0.050440046936273575, to,0.040338534861803055, and,0.03957325592637062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7517299763858318
Germany→Berlin,0,pos,orig,1,9,.,15.243354797363281,15.243354797363281, and,0.013470496982336044, to,0.011216633953154087, the,0.010968604125082493,",",0.009651401080191135, a,0.00727696530520916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9474158985540271
