layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,0.0005205469788052142, simply,0.9999748468399048, merely,7.88912620919291e-06, Simply,6.962129646126414e-06, simplemente,4.2227447920595296e-06,Simply,1.0676772035367321e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.011482244299259e-06,True,True,False
1,16,⟨NEXT⟩,0.9891958832740784,the,0.5621645450592041,which,0.4378141760826111,”,7.312241450563306e-06,what,7.312241450563306e-06, godk,5.694779247278348e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595960364094935e-07,False,True,False
2,16,⟨NEXT⟩,0.000339683290803805, simply,0.9999815225601196,simply,1.0129905604117084e-05,Simply,7.889178959885612e-06, Simply,4.450770063613163e-07, simplement,2.8452822320446103e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
3,16,⟨NEXT⟩,0.006511886604130268, simply,0.9995167255401611,simply,0.000335300515871495,Simply,0.00013977405615150928, Simply,4.782805262948386e-06, simplement,1.7594956034372444e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6575869494772633e-06,True,True,False
4,16,⟨NEXT⟩,0.9029709696769714, simply,0.8236289620399475,L,0.11146605759859085,R,0.052652835845947266,C,0.00914969202131033,H,0.0012382760178297758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018641764763742685,False,True,False
5,16,⟨NEXT⟩,0.0015898457495495677, simply,0.9998950958251953,simply,9.61015684879385e-05,Simply,6.143568043626146e-06, Simply,2.2600922875426477e-06, simplement,1.8551968139490782e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1342630418530462e-07,True,True,False
6,16,⟨NEXT⟩,0.2595604360103607, simply,0.9634724855422974,simply,0.02567567117512226,Simply,0.010703213512897491, simplement,8.172003435902297e-05, Simply,4.956570774083957e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.734402758302167e-05,True,True,False
7,16,⟨NEXT⟩,0.19525398313999176, simply,0.9749208688735962,simply,0.0178562980145216,Simply,0.006568965036422014, Simply,0.0003705956623889506, simplement,0.00012031479127472267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001629576217965223,True,True,False
8,16,⟨NEXT⟩,3.331254482269287, simply,0.45811161398887634,simply,0.3567776679992676,Simply,0.05471362918615341, simplesmente,0.01567571610212326, simplement,0.012995625846087933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10172574687749147,False,False,False
9,16,⟨NEXT⟩,1.641153335571289, simply,0.4932382106781006,Simply,0.264011412858963,simply,0.23298925161361694, simplement,0.0022841463796794415, Simply,0.002145756734535098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053312217351049185,False,False,False
10,16,⟨NEXT⟩,14.229073524475098, simply,0.11676159501075745,simply,0.05515427514910698,Simply,0.04035172984004021, Simply,0.004253040999174118, simplement,0.004122188780456781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793571702204645,False,False,False
11,16,⟨NEXT⟩,17.066471099853516, simply,0.006539174355566502,simply,0.005092714447528124,Simply,0.0019329763017594814, plain,0.0009420574642717838, egyszerű,0.0006082379841245711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9848848394467495,False,False,False
12,16,⟨NEXT⟩,6.632244110107422,ſſel,0.26606112718582153,萏,0.14241227507591248,⃢,0.09194827079772949, egyszerű,0.03177647292613983,simply,0.024747539311647415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44305431470274925,False,False,False
13,16,⟨NEXT⟩,17.037153244018555, plain,0.0020003740210086107,simply,0.00041930118459276855,plain,0.000370032008504495, egyszerű,0.0002881812397390604,plains,0.0002543190203141421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966677925258409,False,False,False
14,16,⟨NEXT⟩,17.615943908691406, plain,0.0001716604601824656,蛋白质,8.366062684217468e-05, беременности,7.155873026931658e-05, egyszerű,7.044931408017874e-05,plain,6.618100451305509e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995364898641128,False,False,False
15,16,⟨NEXT⟩,17.57646369934082, civilian,0.0001299713912885636, juges,0.00010944688983727247, получа,8.391583833144978e-05,Просто,7.40554605727084e-05, беременности,7.290734356502071e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999529703076405,False,False,False
16,16,⟨NEXT⟩,17.792146682739258, civilian,3.6744029785040766e-05, juges,3.617436595959589e-05, phenomenal,2.9989601898705587e-05,Просто,2.861627763195429e-05,کید,2.7305843104841188e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998411698816199,False,False,False
17,16,⟨NEXT⟩,17.593088150024414,Wikimedia,8.429383888142183e-05, brasileño,7.32357511878945e-05,plains,7.32357511878945e-05, tendance,6.988204404478893e-05, génération,6.773199856979772e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996316206161282,False,False,False
18,16,⟨NEXT⟩,17.63102912902832, juges,5.3630905313184485e-05, Légion,5.3630905313184485e-05,的照片,5.198085636948235e-05,Homework,5.198085636948235e-05, Twentieth,5.11749713041354e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997376015053305,False,False,False
19,16,⟨NEXT⟩,17.808849334716797,Bones,3.060417657252401e-05, extraordinario,2.9662583983736113e-05, Geographic,2.7865418815054e-05,相关文章,2.743340519373305e-05, theatrical,2.7008090910385363e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998574263245246,False,False,False
20,16,⟨NEXT⟩,17.83675765991211, contemporáneo,2.485649565642234e-05, кількість,1.9510085621732287e-05,Twenty,1.9510085621732287e-05, հղ,1.9058135876548477e-05, ответствен,1.8909824575530365e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999898155372648,False,False,False
21,16,⟨NEXT⟩,17.879566192626953, مقاومت,1.9274320948170498e-05, phenomenal,1.768711081240326e-05, contemporáneo,1.687716030573938e-05, resisted,1.5854624507483095e-05, 模型,1.5854624507483095e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999144521589187,False,False,False
22,16,⟨NEXT⟩,17.908491134643555,movi,1.2364510439510923e-05, geest,1.2364510439510923e-05,resep,1.2268288628547452e-05, sona,1.2078086911060382e-05, gala,1.2078086911060382e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999388465166703,False,False,False
23,16,⟨NEXT⟩,17.909284591674805, médic,1.384875395160634e-05, koop,1.2609433724719565e-05, 時尚,1.2413942386046983e-05, piuttosto,1.2317336768319365e-05, geest,1.1938371244468726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999368721619248,False,False,False
24,16,⟨NEXT⟩,17.829322814941406, malades,2.8398710128385574e-05, geest,2.795842920022551e-05, plain,2.6264513508067466e-05, egyszerű,2.448121813358739e-05, lecteur,2.3360142222372815e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998695369868074,False,False,False
25,16,⟨NEXT⟩,17.78538703918457, plain,4.10634238505736e-05, cadeaux,3.73886723536998e-05, malades,3.5676523111760616e-05,ésus,3.51234084519092e-05, geest,3.299538730061613e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998177525849314,False,False,False
26,16,⟨NEXT⟩,17.606733322143555, plain,0.0001292923407163471, просто,0.00011589690257096663, simply,0.00011058960808441043,Просто,8.612727106083184e-05,シンプル,6.920520536368713e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994888886722038,False,False,False
27,16,⟨NEXT⟩,17.684879302978516, plain,6.817352550569922e-05, geest,5.564160892390646e-05,디어,5.146007606526837e-05,シンプル,5.146007606526837e-05, simply,5.066226003691554e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997226024534029,False,False,False
28,16,⟨NEXT⟩,17.565811157226562, plain,0.00012246114783920348, simply,0.00012056256673531607,apia,8.683795022079721e-05, enough,8.54916506796144e-05, without,8.031197648961097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995043347080355,False,False,False
29,16,⟨NEXT⟩,17.561853408813477, enough,0.00012861983850598335,Without,8.839903603075072e-05, geest,8.048823656281456e-05, without,7.801187166478485e-05,ésus,7.680241105845198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995476786061772,False,False,False
30,16,⟨NEXT⟩,17.601608276367188, without,0.00010170257155550644, enough,0.0001001258278847672,Without,8.836072811391205e-05, simply,7.09998348611407e-05, enormous,6.989909161347896e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995689119459712,False,False,False
31,16,⟨NEXT⟩,17.533496856689453, enough,0.0001562527904752642, simply,0.00015383031859528273, without,0.00015383031859528273, just,0.00013789259537588805,Without,0.00013157805369701236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992666159232613,False,False,False
32,16,⟨NEXT⟩,17.611785888671875, just,0.00017755395674612373, without,0.00011827643902506679, simply,0.00010437858145451173,Without,9.805460285861045e-05, enough,9.068569488590583e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994110507250298,False,False,False
33,16,⟨NEXT⟩,17.618026733398438, just,0.00021286620176397264, without,9.899198630591854e-05,Just,9.74572540144436e-05,just,9.594632138032466e-05, enough,8.873583283275366e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994060024037026,False,False,False
