layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,1.7999092960963026e-05, simply,0.9999991655349731,simply,8.315280410897685e-07,Simply,3.0988165592577e-12, Simply,3.0988165592577e-12, simplemente,2.3195211108104844e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.930787834642956e-09,True,True,False
1,16,⟨NEXT⟩,2.7698863505065674e-06, simply,0.9999998807907104,simply,1.1253516163378663e-07, Simply,5.1090884994886565e-12,Simply,1.1399917468346565e-12, simplemente,9.357621556967122e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6677852128549375e-09,True,True,False
2,16,⟨NEXT⟩,0.00018268534040544182, simply,0.9999898672103882,simply,1.012999018712435e-05,Simply,8.423379181665691e-12, Simply,1.1399802542916282e-12, simplemente,1.2664038722309985e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7898486854027738e-09,True,True,False
3,16,⟨NEXT⟩,0.00028912731795571744, simply,0.9999833106994629,simply,1.6701422282494605e-05,Simply,6.22404003336463e-11, Simply,6.22404003336463e-11, simplemente,1.2663954866048207e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
4,16,⟨NEXT⟩,0.0002891830517910421, simply,0.9999833106994629,simply,1.6701422282494605e-05,Simply,1.2501319979207892e-09, Simply,7.582433569908176e-10, simplemente,3.442419485859445e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
5,16,⟨NEXT⟩,0.001143718371167779, simply,0.9999246597290039,simply,7.484619709430262e-05,Simply,3.058792685806111e-07, Simply,1.1252669906980373e-07, simplemente,1.0815127439445238e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.565711901413863e-08,True,True,False
6,16,⟨NEXT⟩,0.032032109797000885, simply,0.9967564940452576,simply,0.0031724576838314533,Simply,5.810558286611922e-05, Simply,1.2965107998752501e-05, simplemente,7.1707990656477705e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,True,False
7,16,⟨NEXT⟩,0.03853845223784447, simply,0.9962416887283325,simply,0.0031708190217614174,Simply,0.00042912366916425526, Simply,0.00015786576841492206, simplemente,3.913101238595118e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1150220302624803e-07,True,True,False
8,16,⟨NEXT⟩,0.06426156312227249, simply,0.9936605095863342,Simply,0.0031626035925000906,simply,0.0024630380794405937, Simply,0.0007056721951812506, simplemente,6.1052610362821724e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.071285507554421e-06,True,True,False
9,16,⟨NEXT⟩,0.11972076445817947, simply,0.9869416356086731,simply,0.006649960298091173,Simply,0.005178994499146938, Simply,0.0008999742567539215, simple,0.00017721543554216623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015221990179270506,True,True,False
10,16,⟨NEXT⟩,0.1790826916694641, simply,0.9789158701896667,simply,0.012322732247412205,Simply,0.006595883052796125, Simply,0.0010115114273503423, simplemente,0.0008926557493396103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002613473334349692,True,True,False
11,16,⟨NEXT⟩,0.5915789008140564, simply,0.9149730205535889,simply,0.05161924660205841, simplemente,0.010164433158934116,Simply,0.007916067726910114, Simply,0.006985904648900032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00834132730960846,True,True,False
12,16,⟨NEXT⟩,0.7175748944282532, simply,0.9146080017089844,simply,0.022896764799952507,Simply,0.014783261343836784, simplemente,0.014783261343836784, Simply,0.006983117666095495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025945593137294054,True,True,False
13,16,⟨NEXT⟩,1.033458948135376, simply,0.88022381067276,simply,0.038674335926771164,Simply,0.012555718421936035, simplemente,0.011080383323132992, Simply,0.00918596051633358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04827979113906622,False,False,False
14,16,⟨NEXT⟩,1.974789023399353, simply,0.7879273891448975,simply,0.03685185685753822, simplemente,0.02870025299489498, просто,0.016352910548448563,Simply,0.014431393705308437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11573619674891233,False,False,False
15,16,⟨NEXT⟩,11.209360122680664, simply,0.1643374264240265, Simplemente,0.032359957695007324, egyszerű,0.028557561337947845, simplemente,0.02367505244910717, simple,0.017321037128567696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7337489649653435,False,False,False
16,16,⟨NEXT⟩,15.029806137084961, simply,0.0346703827381134,Simply,0.0045477645471692085,simply,0.004140786826610565, simple,0.00401338841766119,simple,0.003224847838282585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949402829632163,False,False,False
17,16,⟨NEXT⟩,15.799304008483887, simply,0.015496890060603619,simply,0.003248324617743492,Simply,0.0026101022958755493,SIMPLE,0.0016333601670339704, simple,0.0015343999257311225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9754769229330122,False,False,False
18,16,⟨NEXT⟩,15.82996654510498, simply,0.011742508970201015,Simply,0.003160453401505947, simple,0.003160453401505947,simply,0.003063216572627425,simple,0.0022410971578210592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9766322704963386,False,False,False
19,16,⟨NEXT⟩,15.469720840454102, simply,0.0150916688144207, simple,0.008871933445334435,SIMPLE,0.0039368970319628716,Simply,0.0038157713133841753,simple,0.0031633854378014803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9651203439570963,False,False,False
20,16,⟨NEXT⟩,16.2096004486084, simply,0.004901614505797625,Simply,0.002972979564219713,simply,0.0022441227920353413, Einfach,0.0019194998312741518, simple,0.0014489145250990987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9865128687815741,False,False,False
21,16,⟨NEXT⟩,16.504770278930664, simply,0.007592200767248869,Simply,0.0027070827782154083,simply,0.00180330581497401, plain,0.0014949928736314178, simple,0.0010274926899001002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9853749250760302,False,False,False
22,16,⟨NEXT⟩,15.93492603302002, simply,0.008881178684532642, ‘,0.002044563414528966,Simply,0.0016428529052063823,simply,0.0014498125528916717, Einfach,0.0013619728852063417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984619619557634,False,False,False
23,16,⟨NEXT⟩,15.245245933532715, simply,0.013811751268804073, “,0.008917536586523056, the,0.00492473179474473, a,0.003384715411812067, simple,0.0032805786468088627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656806862913072,False,False,False
24,16,⟨NEXT⟩,13.825674057006836, simply,0.0866556465625763, the,0.01414614636451006, “,0.008060230873525143, a,0.006682166364043951, ,0.00553971016779542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8789160996675491,False,False,False
25,16,⟨NEXT⟩,13.737520217895508, simply,0.027079572901129723, the,0.016424592584371567," """,0.009962019510567188, “,0.009358450770378113, a,0.009358450770378113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9278169134631753,False,False,False
26,16,⟨NEXT⟩,9.948283195495605, simply,0.14660587906837463, “,0.053933292627334595," """,0.032712191343307495, a,0.028868407011032104, the,0.027119360864162445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7107608690857887,False,False,False
