layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,0,<|begin_of_text|>,16.96332550048828,ouv,1.2722503015538678e-05,ünüz,1.2086664355592802e-05, Mand,1.1763519978558179e-05,bestos,1.1569839443836827e-05,гл,1.1318391443637665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999405390817628
0,1,Give,16.955799102783203,"
",1.4103680769039784e-05,ILLISECONDS,1.4034982996236067e-05,́,1.3709863196709193e-05,fully,1.3560066690843087e-05,bare,1.3317284356162418e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999931274121991
0,2, the,16.950674057006836,.AutoComplete,1.5690251530031674e-05,.opensource,1.553018591948785e-05, Feinstein,1.5252131561283022e-05,ioso,1.5089166481629945e-05, kontakte,1.5023002561065368e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999234152619465
0,3, city,16.95789337158203,istle,1.362764487566892e-05,us,1.3614343515655492e-05,emics,1.3102379853080492e-05, Richt,1.3003590538573917e-05,://,1.2994069038541056e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999336579721785
0,4, name,16.955116271972656,emics,1.5097846699063666e-05,obbies,1.4791376088396646e-05,offer,1.4726519111718517e-05,anz,1.4280401046562474e-05, Dyn,1.4148530681268312e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999926955326373
0,5, only,16.953487396240234,ots,1.5090141459950246e-05,igator,1.461159081372898e-05,ーリ,1.4554625522578135e-05,undo,1.4490806279354729e-05, Abs,1.4342977920023259e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999269098580044
0,6,",",16.94491195678711,ExecutionContext,1.940452420967631e-05,athers,1.8434733647154644e-05,".)



",1.7590547940926626e-05,ñana,1.7326290617347695e-05, Awakening,1.7250316886929795e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999909993586698
0,7, plain,16.956247329711914,.googleapis,1.5508159776800312e-05,antage,1.5327485016314313e-05,OUSE,1.4384784662979655e-05,ioned,1.4037846085557248e-05,(Source,1.3599305020761676e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999271424194376
0,8, text,16.957265853881836,abb,1.4542156350216828e-05,とも,1.4012396604812238e-05,kov,1.321494892181363e-05,ForRow,1.3124919860274531e-05,ovice,1.310570769419428e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999319998705687
0,9,.,16.943801879882812," ******************************************************************************
",2.1433434085338376e-05,ayd,1.9505838281475008e-05,ayet,1.8749424270936288e-05,iedo,1.8288284991285764e-05,aliz,1.784719825081993e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999041758201201
0,10, The,16.95731544494629,ONSE,1.5037191587907728e-05,uteč,1.3995686458656564e-05,uars,1.376525415253127e-05,ffa,1.3604884770757053e-05,zure,1.3446383491100278e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999930150599539
0,11, capital,16.956228256225586, Burnett,1.4483678569376934e-05, inch,1.4086125702306163e-05, Kelley,1.4003832802700344e-05,minster,1.3679433322977275e-05, Sche,1.3636085895996075e-05, Dalton,1.3596195458376314e-05,773,1.3543188288167585e-05,olver,1.348380192212062e-05, Crowley,1.3437793313642032e-05,ongo,1.3372340617934242e-05, trends,1.3120100447849836e-05, compact,1.3049820154265035e-05, ste,1.30243579405942e-05, crow,1.2935627637489233e-05,筆,1.2875761967734434e-05,"…


",1.2856914509029593e-05,thesis,1.2788044841727242e-05, bachelor,1.276932471228065e-05, invisible,1.2756860996887553e-05,istic,1.2753747796523385e-05,0.999733746963102
0,12, of,16.949838638305664,rench,1.8313190594199114e-05, Zub,1.6813335605547763e-05,NotAllowed,1.6601234165136702e-05,kers,1.574077396071516e-05,opis,1.5466497643501498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999170649680309
0,13, Germany,16.957164764404297,chy,1.4099080544838216e-05,pard,1.4099080544838216e-05,eny,1.3725481039728038e-05,weit,1.3545719411922619e-05,iner,1.3374838999880012e-05,iani,1.3335711628315039e-05,.scalablytyped,1.3290208698890638e-05, Settlement,1.3186783689889126e-05,archives,1.3135372682882007e-05,企,1.3122551536071114e-05,ovah,1.310334300796967e-05,шев,1.3033152754360344e-05,PK,1.3001372280996293e-05,вич,1.2900195542897563e-05,aux,1.2831092135456856e-05,ationToken,1.2812311069865245e-05,lon,1.2787310879502911e-05,ZN,1.2781069017364644e-05,anske,1.2737458746414632e-05,aq,1.2731239621643908e-05,0.9997363666261663
0,14, is,16.954835891723633,alborg,1.57239173859125e-05,��,1.5693236491642892e-05,ffa,1.557871473778505e-05, Estates,1.52624834299786e-05,.opensource,1.4026174540049396e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999237154734146
0,15, called,16.955381393432617,izi,1.5382374840555713e-05,owi,1.4706660294905305e-05,ugu,1.4372996702149976e-05,ots,1.4177828234096523e-05,ษ,1.3883252904633991e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999274768870237
0,16, simply,16.95505714416504,itzer,1.5292336684069596e-05,ikers,1.396468451275723e-05,itchens,1.3923831829742994e-05,�,1.3754895917372778e-05, Hem,1.3594647498393897e-05,iculty,1.350862567051081e-05,ude,1.3312189366843086e-05,leyen,1.3253816177893896e-05,762,1.3234414836915676e-05,ots,1.3227954696048982e-05, ped,1.3208592463342939e-05,abler,1.3163522453396581e-05,youtu,1.3137837413523812e-05, Bernstein,1.311220239585964e-05,anza,1.309620711253956e-05,zung,1.3013339412282221e-05, Lola,1.2972102922503836e-05,زاده,1.2934154256072361e-05,ь,1.2924684597237501e-05,jer,1.2868011253885925e-05,0.9997325019485288
1,0,<|begin_of_text|>,16.960466384887695,"。。

",1.2982031876163092e-05,rons,1.271230121346889e-05,NG,1.2554999557323754e-05, gratuitement,1.2539682757051196e-05,ungs,1.2342258742137346e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999368687258539
1,1,Give,16.95821189880371,aways,1.4324235962703824e-05,IH,1.3215449143899605e-05,********************************************************************************,1.3138241229171399e-05,予,1.31254173538764e-05,řeba,1.3029635738348588e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999933167020572
1,2, the,16.9608154296875,ses,1.4142729014565703e-05,TL,1.3950687389296945e-05,'gc,1.2801870070688892e-05,OVE,1.2471776244638022e-05,tas,1.2438327757990919e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999341946095228
1,3, city,16.95866584777832,-wide,1.480728587921476e-05,wide,1.3501950888894498e-05,scape,1.3482187569024973e-05, Kendrick,1.3383801160671283e-05,ENCE,1.3147384379408322e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999316773901228
1,4, name,16.958511352539062,plate,1.4876409295538906e-05,plates,1.4767849279451184e-05,OAD,1.4320480659080204e-05, actionTypes,1.3947825209470466e-05,nv,1.3224893336882815e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999288625422196
1,5, only,16.958024978637695,범,1.3194662642490584e-05,mind,1.31303931993898e-05, Stern,1.3098375347908586e-05,앙,1.297108428843785e-05,owler,1.2895304280391429e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999347101802414
1,6,",",16.9625244140625,iyel,1.2166858141426928e-05,otes,1.2039798093610443e-05,िह,1.1847352652694099e-05,"...""

",1.1737949535017833e-05,enton,1.1635234841378406e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999405728067359
1,7, plain,16.957324981689453,ings,1.5102861652849242e-05,ائه,1.4688313967781141e-05,m,1.4215563169273082e-05,�,1.36376374939573e-05,InputChange,1.361767681373749e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999287379469024
1,8, text,16.957487106323242, quota,1.3651957488036714e-05,aml,1.3572198440670036e-05,xico,1.3506090908776969e-05,.ศ,1.3241626220406033e-05,-ng,1.2684699868259486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999333434270739
1,9,.,16.96245002746582,cba,1.233890543517191e-05,StateException,1.2233918823767453e-05,endor,1.2198130207252689e-05,ři,1.2035432519041933e-05,bette,1.1877802535309456e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999393158104795
1,10, The,16.96116065979004,istrovství,1.264678212464787e-05,lük,1.2180120393168181e-05,итуа,1.2138560123275965e-05, Dün,1.2082383364031557e-05,CHANT,1.190087368740933e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999390512803075
1,11, capital,16.957489013671875,cak,1.4770728739676997e-05, residence,1.3620727258967236e-05,pend,1.2987473382963799e-05, gain,1.2761172911268659e-05, Gerard,1.2758057891915087e-05, unlike,1.2748716471833177e-05, Residence,1.2671142030740157e-05,ech,1.2661864275287371e-05, London,1.2462517588573974e-05,letcher,1.2456433069019113e-05,ARRIER,1.2453393537725788e-05,裕,1.2404841982061043e-05,AAF,1.2353463716863189e-05,.tc,1.2326348951319233e-05,ensis,1.2326348951319233e-05,lice,1.230229827342555e-05, cities,1.2269304534129333e-05, Tanner,1.2254336070327554e-05,FN,1.2242375305504538e-05, Him,1.2242375305504538e-05,0.9997469260797516
1,12, of,16.958009719848633, ​​,1.5048070054035634e-05,statt,1.4033194929652382e-05,$core,1.381563015456777e-05, Tul,1.3528579074773006e-05,�,1.3489003322320059e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999300855224647
