layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,14.404720619369712,/******/,0.0015497403219342232,simply,0.001430658856406808,celebrated,0.0007652950589545071,mux,0.0006568271201103926,bob,0.0006252813618630171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994972197280731,False,False,False
1,16,⟨NEXT⟩,14.131200787298708,❶,0.0020044755656272173,,0.0017028320580720901,simply,0.001586190308444202,ask,0.00121549132745713,fasc,0.0011279704049229622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9923630403354764,False,False,False
2,16,⟨NEXT⟩,13.963223268409191,❶,0.0036883826833218336,simply,0.0033809514716267586,/******/,0.002005984541028738,tb,0.00198675156570971,azu,0.0018632343271747231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9870746954111382,False,False,False
3,16,⟨NEXT⟩,13.857382393345805,eston,0.005905091296881437,simply,0.004304458387196064,azu,0.002145312260836363,恩,0.0019441954791545868,/******/,0.0018959451699629426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9838049974059686,False,False,False
4,16,⟨NEXT⟩,13.804692412566268,simply,0.005659520626068115,eston,0.0039724325761199,ohl,0.002247834810987115,�,0.002174379536882043,azu,0.002147398889064789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983798433560878,False,False,False
5,16,⟨NEXT⟩,13.649203585851806,simply,0.018309788778424263,[…],0.006175223737955093,ifi,0.004470199812203646,azu,0.0024290429428219795,Simply,0.0023955863434821367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9662201583851129,False,False,False
6,16,⟨NEXT⟩,13.670522555252761,simply,0.01726827770471573,[…],0.007579633966088295,apt,0.0026296961586922407,ush,0.0025503961369395256,plain,0.002473414409905672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674985816236585,False,False,False
7,16,⟨NEXT⟩,13.735903479804765,plain,0.004936006385833025,ifi,0.0032833716832101345,eval,0.002423325553536415,simply,0.0023144283331930637,iron,0.0023114471696317196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9847314208745956,False,False,False
8,16,⟨NEXT⟩,13.748364654755681,olas,0.0031474633142352104,raw,0.0031239213421940804,plain,0.0027111475355923176,igd,0.00207942770794034,ifi,0.00204232195392251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9868957181461155,False,False,False
9,16,⟨NEXT⟩,13.756551028936752,anel,0.008007731288671494,rite,0.0029604106675833464,raw,0.002259813481941819,porte,0.0022007268853485584,iron,0.001988154137507081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9825831635389477,False,False,False
