prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
pos,orig,1,16,⟨NEXT⟩,8.970102310180664,,0.004145647399127483,𑄮,0.003982885275036097, geſch,0.003968197386711836,๲,0.0038465126417577267,󠁁,0.003812366398051381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9802443908993155,False,False,False,False,False,False,False,False,False,False,0.004145647399127483,0.019755609333515167,2.1773496339250187e-09,2.885598180785471,41.02504422627989,,41909,0.29460278153419495,0.042838335037231445,0.34337955713272095,False,0.0020154883687981684,2.1773496339250187e-09,-0.0020154861914485345,1.0803081711234067e-06,0.0,,,,,-14.459460854530334
pos,orig,2,16,⟨NEXT⟩,8.977886199951172,஋,0.004220740403980017,,0.004189252387732267,๲,0.0041163587011396885, témoig,0.004044347908347845,,0.003953404258936644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9794758963398635,False,False,False,False,False,False,False,False,False,False,0.004220740403980017,0.020524103194475174,4.737844783164746e-09,2.885598180785471,41.04777895686275,,25990,0.3121246099472046,0.05805569142103195,0.23658785223960876,False,1.019863214912764e-05,4.737844783164746e-09,-1.0193894304344475e-05,0.00046451133863391016,0.0,,,,,-13.699938774108887
pos,orig,3,16,⟨NEXT⟩,1.4716265201568604, simply,0.8972283005714417,simply,0.020880907773971558,Simply,0.013697376474738121, Simply,0.005903147626668215, просто,0.0034551466815173626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058835120871663094,False,False,True,True,False,True,False,False,False,False,0.8972283005714417,0.9411648511886597,4.985717509953247e-07,2.885598180785471,17.265612116497532,,9399,0.03434957563877106,0.047942906618118286,0.4379518926143646,False,0.8972553045925338,4.985717509953247e-07,-0.8972548060207828,5.556631962918018e-07,0.8972283005714417,,,,,-14.403073191642761
pos,orig,4,16,⟨NEXT⟩,2.31272554397583, simply,0.8708949089050293,simply,0.009460067376494408,Simply,0.008373062126338482, Simply,0.004611523821949959, просто,0.002024851506575942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10463558626361191,False,False,True,True,False,True,False,False,False,False,0.8708949089050293,0.8953644633293152,1.5478306067961967e-06,2.885598180785471,16.425527773897368,,7854,-0.0814182460308075,0.046078652143478394,0.4087330102920532,False,0.8710872640492653,1.5478306067961967e-06,-0.8710857162186585,1.7768950011095127e-06,0.8709527546161553,,,,,-13.240422010421753
pos,orig,5,16,⟨NEXT⟩,8.634662628173828,๲,0.007229718845337629,𝆺,0.006444364786148071,,0.006251146085560322,,0.006207067519426346,𝆣,0.005738956853747368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9681287459097803,False,False,False,False,False,False,False,False,False,False,0.007229718845337629,0.0318712554872036,2.634372223942748e-17,2.885598180785471,41.69535555111553,,43305,0.34016162157058716,0.03505007550120354,0.07416478544473648,False,6.9841280972016994e-15,2.634372223942748e-17,-6.957784374962272e-15,2.6343538252781785e-08,0.0,,,,,-33.24574613571167
pos,orig,6,16,⟨NEXT⟩,8.675987243652344,,0.006622833199799061,,0.006620888132601976,๲,0.006244401913136244,,0.005761111155152321,,0.005622976925224066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9691277886740863,False,False,False,False,False,False,False,False,False,False,0.006622833199799061,0.03087221086025238,2.8068337237446644e-16,2.885598180785471,41.62393459586522,,27209,0.3525829315185547,0.042289264500141144,0.07847686111927032,False,2.6009718411443464e-14,2.8068337237446644e-16,-2.5729035039068997e-14,2.806760720688671e-07,0.0,,,,,-30.792073249816895
pos,orig,7,16,⟨NEXT⟩,8.662252426147461,,0.006823050323873758,๲,0.006545413285493851,,0.006294662598520517,,0.005938402842730284,,0.0056669823825359344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9687314885668457,False,False,False,False,False,False,False,False,False,False,0.006823050323873758,0.03126851096749306,6.601230919647263e-18,2.885598180785471,41.63508182336355,,68429,0.33016616106033325,0.029397273436188698,0.12538988888263702,False,4.660249505405695e-13,6.601230919647263e-18,-4.660183493096498e-13,6.598156014317031e-09,0.0,,,,,-34.571826219558716
pos,orig,8,16,⟨NEXT⟩,8.6394681930542,,0.007389506790786982,,0.006957785226404667,,0.0068903532810509205,󠁁,0.0061417231336236,๲,0.005950741469860077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666698900982738,False,False,False,False,False,False,False,False,False,False,0.007389506790786982,0.03333010897040367,1.4079300327067009e-19,2.885598180785471,41.628224531108344,,95412,0.32818129658699036,0.02465841732919216,0.1358911693096161,False,2.856392263831804e-14,1.4079300327067009e-19,-2.856378184531477e-14,1.4078898178508602e-10,0.0,,,,,-38.49930024147034
pos,orig,9,16,⟨NEXT⟩,8.67143440246582,𝆣,0.0058573209680616856,𑄣,0.00539369136095047,,0.005276751704514027, dieſem,0.005208794493228197,𑄥,0.00479968311265111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9734637583605945,False,False,False,False,False,False,False,False,False,False,0.0058573209680616856,0.0265362411737442,2.9987837774493424e-15,2.885598180785471,41.700426975524174,,38621,0.3221711218357086,0.032976552844047546,0.0829729288816452,False,2.119519815633354e-12,2.9987837774493424e-15,-2.1165210318559045e-12,2.992441238946277e-06,0.0,,,,,-28.300507068634033
pos,orig,10,16,⟨NEXT⟩,8.477232933044434,,0.010160885751247406, dieſem,0.009868952445685863,𝆣,0.008778231218457222,๲,0.00858679786324501, Dieſe,0.008173351176083088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9544317815452814,False,False,False,False,False,False,False,False,False,False,0.010160885751247406,0.04556821659207344,2.864530217595654e-28,2.885598180785471,41.79568335032286,,156582,0.3363601565361023,0.02140103280544281,0.08408992737531662,False,1.936111384350068e-24,2.864530217595654e-28,-1.9358249313283086e-24,2.8645302175956486e-19,0.0,,,,,-58.8307671546936
