prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,orig,26,norm,0.00029765197541564703,96149, «**,3.7424957554321736e-05,275,0.16107762868147807
pos,orig,26,raw,1.4836884474789258e-05,96149, «**,9.837841389526147e-06,857,0.16107762868147807
pos,orig,27,norm,0.0003501731844153255,96149, «**,3.56472228304483e-05,295,0.14810611671195836
pos,orig,27,raw,1.5800298569956794e-05,96149, «**,1.0511592336115427e-05,367,0.14810611671195836
pos,orig,28,norm,0.0003835812967736274,96149, «**,6.606463284697384e-05,45,0.17651232992123328
pos,orig,28,raw,1.646401869948022e-05,96149, «**,1.1129121958219912e-05,205,0.17651232992123328
pos,orig,29,norm,0.00043983873911201954,96149, «**,6.683069659629837e-05,29,0.15663489760198024
pos,orig,29,raw,1.6988908100756817e-05,96149, «**,1.2026719559798948e-05,38,0.15663489760198024
pos,orig,30,norm,0.0003858819545712322,109769,-на,0.00016948569100350142,3,0.17110581881521597
pos,orig,30,raw,1.6357051208615303e-05,96149, «**,1.4233621186576784e-05,3,0.17110581881521597
pos,orig,31,norm,0.00040937724406830966,109769,-на,0.00026363643701188266,2,0.12635255790119
pos,orig,31,raw,1.845642145781312e-05,109769,-на,1.6500356650794856e-05,3,0.12635255790119
pos,orig,32,norm,0.0003277306677773595,109769,-на,0.000275501050055027,2,0.12892471967857846
pos,orig,32,raw,1.7748954633134417e-05,10874, Berlin,1.7748954633134417e-05,1,0.12892471967857846
pos,orig,33,norm,0.0004247833858244121,10874, Berlin,0.0004247833858244121,1,0.13625173954894942
pos,orig,33,raw,2.050043440249283e-05,10874, Berlin,2.050043440249283e-05,1,0.13625173954894942
pos,orig,34,norm,0.0006069177761673927,10874, Berlin,0.0006069177761673927,1,0.14543278614019983
pos,orig,34,raw,2.3613658413523808e-05,10874, Berlin,2.3613658413523808e-05,1,0.14543278614019983
pos,orig,35,norm,0.0023510227911174297,10874, Berlin,0.0023510227911174297,1,0.14666898668568604
pos,orig,35,raw,4.290975630283356e-05,10874, Berlin,4.290975630283356e-05,1,0.14666898668568604
pos,orig,36,norm,0.0026349781546741724,10874, Berlin,0.0026349781546741724,1,0.1521294358505802
pos,orig,36,raw,4.8651618271833286e-05,10874, Berlin,4.8651618271833286e-05,1,0.1521294358505802
pos,orig,37,norm,0.0040452489629387856,1429," """,0.003233937546610832,2,0.23171127960288235
pos,orig,37,raw,6.377198587870225e-05,1429," """,5.834586772834882e-05,2,0.23171127960288235
pos,orig,38,norm,0.02536039426922798,1429," """,0.005213631317019463,4,0.45057898083065556
pos,orig,38,raw,0.00028868208755739033,1429," """,0.0001235946110682562,6,0.45057898083065556
pos,orig,39,norm,0.027102168649435043,10874, Berlin,0.027102168649435043,1,0.2793008139014437
pos,orig,39,raw,0.0007938498165458441,10874, Berlin,0.0007938498165458441,1,0.2793008139014437
pos,orig,40,norm,0.45546209812164307,10874, Berlin,0.45546209812164307,1,5.980131892728737
pos,orig,40,raw,0.0026455081533640623,10874, Berlin,0.0026455081533640623,1,5.980131892728737
pos,no_filler,26,norm,0.0005321116768755019,96149, «**,5.555343159358017e-05,89,0.18309997487771368
pos,no_filler,26,raw,1.657821485423483e-05,96149, «**,1.0406041837995872e-05,769,0.18309997487771368
pos,no_filler,27,norm,0.0007380786701105535,96149, «**,4.762781463796273e-05,237,0.20166505058389536
pos,no_filler,27,raw,1.8210561393061653e-05,96149, «**,1.1333279871905688e-05,320,0.20166505058389536
pos,no_filler,28,norm,0.0006387809989973903,96149, «**,0.00010146475688088685,13,0.1903984456280414
pos,no_filler,28,raw,1.8416303646517918e-05,96149, «**,1.2062810128554702e-05,209,0.1903984456280414
