layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
0,16,⟨NEXT⟩,13.58255274140583,泛,0.01092151366174221,ivec,0.006364529486745596, pro,0.006009540054947138, faced,0.0055741481482982635,ty,0.005568335764110088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9655619328841567,False,False,False
1,16,⟨NEXT⟩,13.025598621406884,mente,0.0464557483792305,tons,0.013867400586605072,pulse,0.007333822548389435, unr,0.006666106637567282, Sext,0.00600058026611805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9196763415820897,False,False,False
2,16,⟨NEXT⟩,12.588062374861035,tics,0.06255137175321579,tones,0.022389262914657593,mente,0.014849929139018059,tons,0.01404653675854206,pulse,0.00924031063914299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8769225887954235,False,False,False
3,16,⟨NEXT⟩,13.329555255096984,tones,0.01582963950932026,Simply,0.0064434935338795185," ($(""#",0.006369694136083126,interp,0.0061799162067472935,936,0.0060814544558525085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9590958021581173,False,False,False
4,16,⟨NEXT⟩,13.015835510282704,tones,0.01664111018180847,interp,0.016163840889930725,Samples,0.014424731954932213,aires,0.0143614262342453,�,0.009614626877009869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9287942638620734,False,False,False
5,16,⟨NEXT⟩,8.992936353294281,�,0.3731096386909485,tones,0.0270430538803339,tons,0.014396058395504951, Aviv,0.006857297383248806,ovně,0.006024342030286789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5725696096196771,False,False,False
6,16,⟨NEXT⟩,13.36164859360919,rops,0.014248109422624111,�,0.009308072738349438,aires,0.00693218968808651,tones,0.00626106932759285,toDate,0.005753090605139732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9574974682182074,False,False,False
7,16,⟨NEXT⟩,12.926121104425421, bul,0.027544450014829636, simply,0.024943307042121887,AllowAnonymous,0.00979707483202219,Exited,0.00791924074292183, Gur,0.007247288711369038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9225486386567354,False,False,False
8,16,⟨NEXT⟩,12.96699518916008,urement,0.026459787040948868, bul,0.020063575357198715,�单,0.0197236817330122,apı,0.011391222476959229,biased,0.010494456626474857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9118672767654061,False,False,False
9,16,⟨NEXT⟩,13.000130054605911,�单,0.021752599626779556,RITE,0.01822333037853241, Bulg,0.007488574832677841,tics,0.007306958548724651, bul,0.0071351611986756325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9380933754146099,False,False,False
10,16,⟨NEXT⟩,13.284618252218342,biased,0.008585247211158276,ully,0.007256857119500637, adul,0.00714394124224782, h,0.007121745031327009, bul,0.0059542725794017315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9639379368163645,False,False,False
11,16,⟨NEXT⟩,13.115570313309856, Gott,0.00976542942225933,inar,0.008854368701577187, h,0.008693831972777843, Freed,0.007221998646855354,283,0.006207320373505354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9592570508830249,False,False,False
12,16,⟨NEXT⟩,13.402305292273159,LEGAL,0.00851348601281643, Freed,0.007201788481324911,龄,0.006965576205402613,inar,0.0063935997895896435,283,0.0058171991258859634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9651083503849804,False,False,False
13,16,⟨NEXT⟩,13.351236075995352, Freed,0.01522262766957283,macros,0.010304458439350128,][_,0.006545041687786579,onia,0.0057053943164646626,ValuePair,0.005537758115679026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9566847197711468,False,False,False
14,16,⟨NEXT⟩,12.904368738744292, simply,0.030808746814727783, tie,0.016099849715828896,endar,0.011611646972596645, ๆ,0.010752648115158081,ValuePair,0.009352652356028557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92137445602566,False,False,False
15,16,⟨NEXT⟩,11.497951030297727, simply,0.169920414686203,龄,0.010858628898859024, IReadOnly,0.00996855366975069,ycz,0.009816167876124382, reg,0.008308189921081066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7911280449479818,False,False,False
