prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,kl_to_final_bits,answer_rank,cos_to_final,control_margin
pos,orig,0,16,⟨NEXT⟩,16.998506546020508, Forbes,9.551221410220023e-06, institutes,9.321828656538855e-06, shades,9.25367021409329e-06,ulle,9.246104127669241e-06,ej,9.245974069926888e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999533812015216,False,False,False,False,False,False,False,9.551221410220023e-06,4.6618799387943e-05,7.963523785292637e-06,10.5216330385737,21319,0.13435521721839905,
pos,orig,1,16,⟨NEXT⟩,16.974504470825195,随着时间的,3.591292261262424e-05,此之前,2.847908399417065e-05,随着时间的推移,2.7695579774444923e-05,说实,2.5233073756680824e-05,我敢,2.1537927750614472e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998611414121115,False,False,False,False,False,False,False,3.591292261262424e-05,0.00013885859516449273,6.3852203311398625e-06,10.599740679289553,106575,-0.04216755926609039,
pos,orig,2,16,⟨NEXT⟩,16.9440975189209,随着时间的,6.23476444161497e-05,说实,4.697012627730146e-05,此之前,4.437913230503909e-05,随着时间的推移,4.168763916823082e-05, quelcon,3.977644519181922e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997648390126415,False,False,False,False,False,False,False,6.23476444161497e-05,0.0002351609873585403,6.097747245803475e-06,10.73081278509572,98935,-0.10524895787239075,
pos,orig,3,16,⟨NEXT⟩,16.81198501586914,随着时间的,0.0001704813475953415,说实,0.00016466063971165568, quelcon,0.00012959475861862302,šlo,9.995258005801588e-05,随着时间的推移,9.660090290708467e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993387097711093,False,False,False,False,False,False,False,0.0001704813475953415,0.0006612901925109327,4.328218892624136e-06,10.991438733866238,108087,-0.12310312688350677,
pos,orig,4,16,⟨NEXT⟩,16.868202209472656, quelcon,7.915031164884567e-05,oł,7.758168067084625e-05,说实,7.579146040370688e-05,此之前,6.409880734281614e-05,随着时间的,6.333782221190631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996400399177219,False,False,False,False,False,False,False,7.915031164884567e-05,0.00035996007500216365,5.1229121709184255e-06,10.850578751434167,101466,-0.09838550537824631,
pos,orig,5,16,⟨NEXT⟩,16.902727127075195,народ,6.746809958713129e-05, quelcon,5.783198866993189e-05,说实,5.401331509347074e-05,큼,4.793762491317466e-05,渐渐地,4.684755185735412e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997259014198789,False,False,False,False,False,False,False,6.746809958713129e-05,0.0002740985946729779,6.299453616520623e-06,10.770868920342876,83792,-0.08542424440383911,
pos,orig,6,16,⟨NEXT⟩,16.908737182617188,народ,5.7901914260583e-05,-на,4.521264781942591e-05, quelcon,4.383141276775859e-05,说实,4.039206396555528e-05,中略,4.010138945886865e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997725605717278,False,False,False,False,False,False,False,5.7901914260583e-05,0.00022743945010006428,5.21947458764771e-06,10.750804736362618,107437,-0.0836273655295372,
pos,orig,7,16,⟨NEXT⟩,16.89779281616211,народ,6.243419193197042e-05,中略,5.782902371720411e-05,cius,5.2298084483481944e-05,说实,5.0948361604241654e-05, quelcon,4.942210216540843e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997270682360977,False,False,False,False,False,False,False,6.243419193197042e-05,0.00027293176390230656,6.048268460290274e-06,10.750072778200545,88250,-0.0728829950094223,
pos,orig,8,16,⟨NEXT⟩,16.8955135345459, quelcon,5.6709486671024933e-05, simply,5.1882972911698744e-05,-на,4.353978511062451e-05,中略,4.125784107600339e-05,народ,4.057093246956356e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997660389817611,False,False,False,False,False,False,False,5.6709486671024933e-05,0.0002339610073249787,5.118624358146917e-06,10.709233777926663,106275,-0.04677214100956917,
pos,orig,9,16,⟨NEXT⟩,16.885211944580078, simply,5.978608169243671e-05,əh,5.1982256991323084e-05,说实,5.101478745928034e-05, hétérogènes,4.7929686843417585e-05,从那以后,4.681854625232518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997424686407612,False,False,False,False,False,False,False,5.978608169243671e-05,0.0002575313556008041,5.248560228210408e-06,10.744526681675522,102057,-0.052868157625198364,
pos,orig,10,16,⟨NEXT⟩,16.835922241210938, hétérogènes,8.650385279906914e-05,说实,7.956894842209294e-05,从那以后,7.152462058002129e-05,ugliel,6.355332880048081e-05, Daarnaast,6.260840746108443e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996362408419373,False,False,False,False,False,False,False,8.650385279906914e-05,0.0003637591435108334,4.9732334446161985e-06,10.913160486360729,98780,-0.1066240519285202,
pos,orig,11,16,⟨NEXT⟩,16.842334747314453,从那以后,8.95772100193426e-05,luš,8.258901652880013e-05, simply,7.98932378529571e-05,说实,7.467989780707285e-05, hétérogènes,7.068303966661915e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996025775981252,False,False,False,False,False,False,False,8.95772100193426e-05,0.00039742240915074944,7.086192454153206e-06,10.894704684131339,61341,-0.10447682440280914,
pos,orig,12,16,⟨NEXT⟩,16.840116500854492, simply,0.0001520995720056817, просто,6.824724550824612e-05, semplicemente,6.560097972396761e-05,-на,6.40106009086594e-05,ugliel,6.370370829245076e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999586337893561,False,False,False,False,False,False,False,0.0001520995720056817,0.0004136621137149632,4.800898295798106e-06,10.77091157204029,102877,-0.042931463569402695,
pos,orig,13,16,⟨NEXT⟩,16.870943069458008, simply,8.851553866406903e-05,meer,5.3872616263106465e-05, просто,5.137359403306618e-05,стен,5.041146869189106e-05,ôt,4.986880594515242e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997059579764027,False,False,False,False,False,False,False,8.851553866406903e-05,0.00029404202359728515,5.730298198614037e-06,10.663813847764398,90290,0.006331863347440958,
pos,orig,14,16,⟨NEXT⟩,16.814945220947266,стен,8.969272312242538e-05,-т,7.31451582396403e-05,luš,7.269804336829111e-05," """,6.900283187860623e-05,mén,6.747488805558532e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996279863553355,False,False,False,False,False,False,False,8.969272312242538e-05,0.0003720136301126331,5.562862497754395e-06,10.633319259974611,85799,0.058362118899822235,
pos,orig,15,16,⟨NEXT⟩,16.816368103027344,luš,9.532264084555209e-05,əh,7.296932744793594e-05, «**,7.261814607772976e-05,zza,7.154335617087781e-05, Generic,6.438501441152766e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996231615150464,False,False,False,False,False,False,False,9.532264084555209e-05,0.0003768384631257504,4.223160885885591e-06,10.736732427938419,108792,-0.007821422070264816,
pos,orig,16,16,⟨NEXT⟩,16.83000373840332,luš,0.00011140952119603753, Generic,6.212604057509452e-05, olaraq,5.9872600104426965e-05,té,5.915149085922167e-05,ementara,5.7249897508881986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996501904497563,False,False,False,False,False,False,False,0.00011140952119603753,0.0003498095611575991,4.81085226056166e-06,10.761233764310937,101198,-0.026318011805415154,
pos,orig,17,16,⟨NEXT⟩,16.775239944458008,luš,0.00014023327094037086, straightforward,8.100128616206348e-05,oč,7.963799725985155e-05,-minded,7.539986836491153e-05, oly,7.26148282410577e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995511127490317,False,False,False,False,False,False,False,0.00014023327094037086,0.00044888726552017033,4.197592261334648e-06,10.726893644447859,104467,0.016774099320173264,
pos,orig,18,16,⟨NEXT⟩,16.760780334472656,luš,0.00015344007988460362,té,0.00012445691390894353, saja,0.00010251929779769853, straightforward,0.0001001167474896647,ว่า,9.752385085448623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994219431100646,False,False,False,False,False,False,False,0.00015344007988460362,0.0005780569044873118,7.644356628588866e-06,10.740484401449642,49603,0.016439273953437805,
pos,orig,19,16,⟨NEXT⟩,16.774606704711914,luš,0.00022749359777662903, simply,0.00016578129725530744, oly,0.00011485143477329984, saja,0.00010011527047026902, straightforward,9.863750892691314e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992931208907976,False,False,False,False,False,False,False,0.00022749359777662903,0.0007068791310302913,5.55441101823817e-06,10.681631250393785,81910,0.04570668190717697,
pos,orig,20,16,⟨NEXT⟩,16.742416381835938,luš,0.0001694130914984271, simply,0.00011385582183720544, oly,0.00011116041423520073,-на,0.00010477463365532458, rather,0.00010377790022175759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993970181385521,False,False,False,False,False,False,False,0.0001694130914984271,0.0006029818905517459,4.816880391445011e-06,10.843555667903534,90800,-0.02197985164821148,
